latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless),is_day (percent)
2024-07-17 21:00:00,4.031129,6.3655324,223.99501,223.72705,17.1,1004.97314,2.7,93.24648,0.0
2024-07-17 22:00:00,5.2009616,8.060397,217.97166,217.43864,16.9,1005.56244,1.0,90.2974,0.0
2024-07-17 23:00:00,4.5254836,7.0724816,224.9999,223.85432,16.55,1005.94904,2.0,91.441,0.0
2024-07-18 00:00:00,4.701064,7.262231,231.91118,231.7098,16.5,1006.8399,2.3,89.40081,1.0
2024-07-18 01:00:00,4.104875,6.3820057,235.92276,234.56659,16.65,1007.5385,1.2,88.5526,1.0
2024-07-18 02:00:00,5.140039,7.7620873,232.90707,231.80127,16.55,1008.329,0.7,88.54426,1.0
2024-07-18 03:00:00,5.672742,8.363014,229.28925,228.87862,16.25,1008.71686,1.1,88.519226,1.0
2024-07-18 04:00:00,6.5053825,9.192389,224.9999,224.9999,16.3,1008.5201,0.7,81.35463,1.0
2024-07-18 05:00:00,6.9526978,9.590099,220.33307,219.49956,16.45,1008.12775,0.0,74.48158,1.0
2024-07-18 06:00:00,7.0092793,9.774457,222.10866,221.68213,16.6,1007.9339,0.1,69.2809,1.0
2024-07-18 07:00:00,7.7077885,10.253292,224.47443,224.6049,16.6,1008.5289,0.0,65.90545,1.0
2024-07-18 08:00:00,7.224957,9.990496,221.63345,221.34767,16.3,1008.7184,0.0,65.40154,1.0
2024-07-18 09:00:00,6.5115285,9.558765,222.5104,222.0317,16.05,1009.3061,0.0,64.04269,1.0
2024-07-18 10:00:00,6.363961,9.829039,224.9999,224.58784,15.7,1009.891,0.0,60.798283,0.0
2024-07-18 11:00:00,6.5795135,9.976472,226.8476,227.03091,15.55,1011.0765,0.0,59.737846,0.0
2024-07-18 12:00:00,6.4443774,9.915645,228.14505,228.27058,15.45,1011.6683,0.0,54.06317,0.0
2024-07-18 13:00:00,7.8600254,11.660618,233.2758,233.71965,16.0,1012.0812,0.0,53.28367,0.0
2024-07-18 14:00:00,7.940403,11.9402685,233.70728,233.5139,15.35,1012.7563,0.0,54.598896,0.0
2024-07-18 15:00:00,7.3,11.194641,228.888,228.62158,15.55,1012.96063,0.0,52.616673,0.0
2024-07-18 16:00:00,8.01561,11.997083,220.44615,219.92781,15.55,1013.15894,0.0,55.407722,0.0
2024-07-18 17:00:00,7.877182,11.788554,213.08485,212.88124,15.6,1012.8628,0.1,57.549316,0.0
2024-07-18 18:00:00,6.9778223,10.778683,205.4633,205.8518,15.2,1013.0492,0.1,62.99214,0.0
2024-07-18 19:00:00,6.2641835,9.837174,196.69933,197.14563,15.15,1012.94885,0.1,61.709457,0.0
2024-07-18 20:00:00,5.9076223,9.419129,182.91078,183.65215,14.6,1013.0315,0.0,64.58978,0.0
2024-07-18 21:00:00,5.5731497,9.079648,170.70677,172.40544,14.3,1013.2208,0.0,66.98136,0.0
2024-07-18 22:00:00,4.609772,7.971198,155.65892,160.20103,13.7,1013.7981,0.0,69.40248,0.0
2024-07-18 23:00:00,3.3241541,6.280127,133.7812,142.76509,12.75,1014.46387,0.0,73.33953,0.0
2024-07-19 00:00:00,3.3136082,5.5946403,95.19434,114.27443,12.3,1015.24335,0.0,76.050835,1.0
2024-07-19 01:00:00,3.6013885,6.053924,88.4089,120.80138,14.2,1016.39124,0.0,74.5921,1.0
2024-07-19 02:00:00,3.5341196,4.7885275,115.11481,118.70586,16.25,1017.3443,0.0,64.087296,1.0
2024-07-19 03:00:00,3.9623227,5.020956,132.95459,134.19316,17.2,1017.66974,0.0,57.169132,1.0
2024-07-19 04:00:00,4.0249224,5.0990195,153.43501,154.44008,17.7,1016.79175,0.0,52.824963,1.0
2024-07-19 05:00:00,3.6878178,4.609772,167.4712,167.4712,17.85,1016.1019,0.0,51.095978,1.0
2024-07-19 06:00:00,3.7121422,4.527693,175.36462,173.6599,17.75,1015.70233,0.0,50.54873,1.0
2024-07-19 07:00:00,3.522783,4.3566046,173.4803,170.75397,17.45,1015.6935,0.0,49.44009,1.0
2024-07-19 08:00:00,3.3376637,4.472136,171.38443,169.6952,17.0,1015.8788,0.0,52.820248,1.0
2024-07-19 09:00:00,2.570992,4.609772,166.50426,167.4712,16.1,1016.4473,0.0,61.306393,1.0
2024-07-19 10:00:00,2.3600848,5.162364,143.61555,148.46526,14.25,1016.8886,0.0,65.84307,0.0
2024-07-19 11:00:00,2.505993,5.1662364,118.61037,132.64667,13.35,1017.35724,0.0,66.32488,0.0
2024-07-19 12:00:00,2.408319,4.750789,94.76356,120.34317,12.3,1017.52386,0.0,69.121254,0.0
2024-07-19 13:00:00,2.1023796,4.0853395,115.34614,158.45895,10.4,1017.4661,0.0,74.69824,0.0
2024-07-19 14:00:00,2.0024984,3.7013512,92.86235,141.58191,10.4,1017.56537,0.0,70.18406,0.0
2024-07-19 15:00:00,2.3345234,3.6891732,80.13426,122.828545,9.95,1017.4524,0.0,67.687004,0.0
2024-07-19 16:00:00,2.7892652,4.1231055,75.46551,104.03627,9.55,1017.0434,0.0,69.283325,0.0
2024-07-19 17:00:00,2.9120438,4.5177426,74.054535,95.07952,9.35,1017.0374,0.0,71.46043,0.0
2024-07-19 18:00:00,3.1016126,4.7095647,69.22767,86.347855,9.25,1016.8358,0.0,73.21037,0.0
2024-07-19 19:00:00,3.354102,5.0289164,63.435013,72.64589,9.0,1016.6299,0.0,73.42089,0.0
2024-07-19 20:00:00,3.7215588,5.59017,59.300358,63.435013,8.75,1016.72144,0.0,70.101074,0.0
2024-07-19 21:00:00,3.8832977,6.4350605,55.491425,57.05078,8.75,1016.72144,0.0,67.194046,0.0
2024-07-19 22:00:00,4.060788,7.2346387,52.001225,49.484695,9.0,1017.22473,0.0,65.14047,0.0
2024-07-19 23:00:00,4.263801,7.8517513,50.710617,43.451904,9.15,1017.6261,0.0,64.71418,0.0
2024-07-20 00:00:00,4.6690474,8.60523,46.73567,38.867783,9.75,1018.1404,0.0,65.07852,1.0
2024-07-20 01:00:00,5.307542,9.360022,42.709366,36.747566,12.0,1018.90314,0.0,68.35116,1.0
2024-07-20 02:00:00,4.743417,8.15414,34.69522,33.49521,14.65,1019.3794,0.0,63.29591,1.0
2024-07-20 03:00:00,4.8548946,6.3812227,32.38066,32.195713,16.0,1019.32025,0.0,52.736355,1.0
2024-07-20 04:00:00,4.022437,5.080354,34.8754,36.1933,16.8,1018.5505,0.0,51.16368,1.0
2024-07-20 05:00:00,2.842534,3.482815,39.289394,39.173653,17.4,1017.7748,0.0,50.975033,1.0
2024-07-20 06:00:00,1.56205,1.9849433,39.805527,40.9143,17.55,1016.6883,0.0,51.015396,1.0
2024-07-20 07:00:00,0.5,0.70710677,36.86999,44.999897,17.6,1016.7889,0.0,50.508213,1.0
2024-07-20 08:00:00,0.3,0.31622776,180.0,161.56496,17.4,1016.88226,0.0,50.800877,1.0
2024-07-20 09:00:00,0.94868326,1.104536,198.43504,185.19434,16.15,1017.0439,0.0,74.92346,1.0
2024-07-20 10:00:00,2.109502,2.2022717,174.55975,177.39749,13.25,1017.0568,0.0,71.70856,0.0
2024-07-20 11:00:00,2.408319,2.8442926,138.36655,169.8754,11.75,1017.50726,0.0,78.32183,0.0
2024-07-20 12:00:00,2.0248456,3.0528674,110.22495,148.39255,11.05,1017.6842,0.0,79.832664,0.0
2024-07-20 13:00:00,1.7,2.828427,90.0,135.0001,9.8,1017.646,0.0,80.75645,0.0
2024-07-20 14:00:00,1.8384776,2.5495098,67.61982,101.3099,9.4,1017.63385,0.0,79.59561,0.0
2024-07-20 15:00:00,2.059126,2.6019223,60.94549,87.79745,8.7,1017.7112,0.0,82.01202,0.0
2024-07-20 16:00:00,2.4698176,2.8792362,58.240574,69.67678,8.15,1017.29736,0.0,83.66423,0.0
2024-07-20 17:00:00,2.9410884,3.8275318,54.688713,56.725105,8.5,1016.71375,0.0,80.85678,0.0
2024-07-20 18:00:00,2.9154758,4.304649,59.03632,59.264584,8.65,1016.4207,0.0,79.21091,0.0
2024-07-20 19:00:00,3.3615475,5.3235326,59.620956,61.99092,8.85,1016.1297,0.0,77.87662,0.0
2024-07-20 20:00:00,3.4985712,6.053924,59.03632,59.19863,9.0,1015.73755,0.0,77.36077,0.0
2024-07-20 21:00:00,3.7215588,6.603787,59.300358,57.99466,9.1,1015.64166,0.0,76.84107,0.0
2024-07-20 22:00:00,4.031129,7.1344237,60.255207,58.76084,9.15,1015.6432,0.0,75.52494,0.0
2024-07-20 23:00:00,4.3266616,7.600658,56.3099,57.35538,9.05,1015.8383,0.0,72.410065,0.0
2024-07-21 00:00:00,4.7201695,8.20975,53.61555,55.922764,9.8,1016.05963,0.0,69.09208,1.0
2024-07-21 01:00:00,4.90408,8.5,50.792812,53.13002,12.5,1016.83594,0.0,70.59621,1.0
2024-07-21 02:00:00,4.0459857,7.080254,50.013176,53.61555,15.0,1017.10925,0.0,63.80722,1.0
2024-07-21 03:00:00,4.1617303,5.408327,54.782326,56.3099,16.6,1016.85895,0.0,53.076935,1.0
2024-07-21 04:00:00,3.8078864,4.924429,60.068577,60.832493,17.55,1015.79584,0.0,45.225933,1.0
2024-07-21 05:00:00,3.4885528,4.3829217,62.70051,62.850407,18.05,1014.8185,0.0,39.471718,1.0
2024-07-21 06:00:00,2.863564,3.7121422,65.22488,62.744755,18.35,1013.9345,0.0,40.115547,1.0
2024-07-21 07:00:00,2.3706539,3.088689,62.354122,60.94549,18.4,1013.5395,0.0,43.470356,1.0
2024-07-21 08:00:00,1.8601075,2.5612497,53.74608,51.34017,18.15,1013.433,0.0,46.662872,1.0
2024-07-21 09:00:00,1.5652475,1.9849433,63.435013,49.085716,16.6,1013.58636,0.0,70.9076,1.0
2024-07-21 10:00:00,1.603122,1.6155494,93.57626,68.19853,14.3,1013.7167,0.0,63.649124,0.0
2024-07-21 11:00:00,1.7029387,2.4186773,93.366394,97.12492,11.9,1014.1406,0.0,72.19153,0.0
2024-07-21 12:00:00,2.1377556,3.2,79.21575,90.0,10.6,1014.20026,0.0,75.76902,0.0
2024-07-21 13:00:00,2.7658634,4.318565,77.4712,84.68555,10.4,1014.1943,0.0,71.41314,0.0
2024-07-21 14:00:00,3.0364454,4.7296934,72.75845,76.55138,9.95,1013.8831,0.0,70.83165,0.0
2024-07-21 15:00:00,3.231099,5.0537114,68.19853,62.927998,9.6,1013.67395,0.0,70.76326,0.0
2024-07-21 16:00:00,3.354102,5.1623635,63.435013,44.215275,9.45,1012.87634,0.0,70.73389,0.0
2024-07-21 17:00:00,3.3015149,5.3665633,54.865723,26.564985,9.6,1012.18677,0.0,68.32871,0.0
2024-07-21 18:00:00,3.6069376,6.3245554,46.12322,18.435053,10.3,1011.7127,0.0,63.61759,0.0
2024-07-21 19:00:00,3.7802117,7.1309185,37.476254,14.620926,11.0,1011.13904,0.0,60.5083,0.0
2024-07-21 20:00:00,3.7215588,7.2691126,30.699654,7.907082,11.25,1010.8489,0.0,59.30437,0.0
2024-07-21 21:00:00,3.8078864,7.025667,29.931421,4.8990126,11.2,1010.4509,0.0,59.50117,0.0
2024-07-21 22:00:00,3.9357338,7.202777,27.216026,1.5911111,11.3,1010.6521,0.0,60.157013,0.0
2024-07-21 23:00:00,4.2190046,7.5802374,31.429514,8.343804,11.45,1010.55774,0.0,61.04386,0.0
2024-07-22 00:00:00,4.031129,7.5504966,29.744795,11.458726,12.35,1010.7831,0.0,63.423233,1.0
2024-07-22 01:00:00,3.577709,5.500909,26.564985,1.0416087,14.65,1011.64484,0.0,65.929565,1.0
2024-07-22 02:00:00,2.9120438,5.830952,15.945477,354.09393,17.35,1011.7239,0.0,67.170456,1.0
2024-07-22 03:00:00,3.008322,4.2720017,344.57776,343.68607,19.4,1011.18787,0.0,58.099022,1.0
2024-07-22 04:00:00,2.9732137,3.905125,317.72638,320.1945,20.4,1010.4229,0.0,52.646072,1.0
2024-07-22 05:00:00,3.0413814,3.905125,316.33215,320.1945,20.85,1009.1466,0.0,53.115204,1.0
2024-07-22 06:00:00,3.8832977,5.1224995,304.50858,308.65982,21.1,1007.9635,0.0,52.479317,1.0
2024-07-22 07:00:00,4.304649,5.8249464,300.7354,304.50858,20.7,1007.65454,0.0,53.07624,1.0
2024-07-22 08:00:00,4.327817,6.296825,310.31403,313.06943,20.05,1007.3387,0.0,56.54815,1.0
2024-07-22 09:00:00,5.0990195,8.29759,318.1799,319.39877,18.65,1007.49725,0.0,65.04428,1.0
2024-07-22 10:00:00,4.2201896,7.683749,323.67307,321.34018,17.45,1007.46246,0.0,77.88452,0.0
2024-07-22 11:00:00,3.8013155,7.2718635,333.43503,328.4958,16.8,1007.6421,0.0,80.105225,0.0
2024-07-22 12:00:00,3.640055,6.8029404,344.05453,335.69547,15.95,1007.7166,0.0,81.30893,0.0
2024-07-22 13:00:00,4.7518415,8.036168,351.52893,343.36896,16.25,1006.7335,0.0,80.55452,0.0
2024-07-22 14:00:00,4.9040794,8.709191,343.41257,338.44284,15.75,1006.6198,0.0,87.33524,0.0
2024-07-22 15:00:00,5.280152,8.819297,335.37646,330.81927,16.25,1006.1385,0.0,90.250984,0.0
2024-07-22 16:00:00,5.020956,8.720665,315.80682,310.81497,16.7,1005.8542,0.1,86.30005,0.0
2024-07-22 17:00:00,6.551336,10.121264,301.26367,299.60434,16.65,1005.45605,0.2,87.135704,0.0
2024-07-22 18:00:00,6.3953104,9.884331,296.96564,295.78726,16.15,1005.144,0.5,91.71071,0.0
2024-07-22 19:00:00,4.6840153,7.7620873,286.1135,284.93146,16.7,1004.86255,0.2,89.99337,0.0
2024-07-22 20:00:00,5.2810984,8.286133,288.77814,287.56036,16.25,1004.7502,0.4,90.83483,0.0
2024-07-22 21:00:00,3.8275316,6.428841,289.85532,285.33334,15.75,1004.33905,0.2,90.21508,0.0
2024-07-22 22:00:00,3.0594118,5.67186,281.3099,279.1301,15.75,1004.63654,0.6,90.507614,0.0
2024-07-22 23:00:00,3.5510561,6.26099,302.3474,296.56497,15.25,1004.8204,0.2,90.76694,0.0
2024-07-23 00:00:00,3.0232434,5.3665633,304.21576,296.56497,16.1,1004.845,0.1,87.36732,1.0
2024-07-23 01:00:00,5.1,7.5802374,241.92761,239.0363,15.85,1005.33356,0.6,90.807755,1.0
2024-07-23 02:00:00,3.6496572,5.6515484,260.53775,256.70142,16.0,1005.1396,1.9,91.997665,1.0
2024-07-23 03:00:00,5.162364,6.9115844,238.46526,238.60979,15.95,1005.2375,4.0,85.946144,1.0
2024-07-23 04:00:00,5.6222773,7.543209,218.50067,218.54121,15.7,1005.03186,1.1,88.76081,1.0
2024-07-23 05:00:00,5.4424257,7.151223,200.4329,200.46236,16.3,1004.35504,0.3,83.23253,1.0
2024-07-23 06:00:00,5.7775426,7.7077885,203.45905,202.9058,15.3,1004.2266,0.7,83.66047,1.0
2024-07-23 07:00:00,6.484597,8.6977005,197.03786,197.3934,15.6,1004.2355,0.3,83.69524,1.0
2024-07-23 08:00:00,6.5115285,8.697701,190.6196,188.59583,14.9,1004.51245,0.3,83.0655,1.0
2024-07-23 09:00:00,6.802941,10.3,178.31535,180.0,14.25,1005.38605,1.4,90.106186,1.0
2024-07-23 10:00:00,5.346027,8.448076,172.47627,173.8846,13.95,1006.7653,0.6,87.16849,0.0
2024-07-23 11:00:00,3.544009,6.1611686,163.61038,166.86597,13.15,1007.1383,0.1,88.25582,0.0
2024-07-23 12:00:00,4.4011364,7.5059977,181.30193,182.29056,12.3,1008.6,0.4,89.66309,0.0
2024-07-23 13:00:00,4.6010866,7.800641,178.75467,179.2655,13.4,1008.63293,0.1,80.16357,0.0
2024-07-23 14:00:00,4.1231055,7.080254,140.90616,143.61555,13.0,1008.91846,0.1,82.28304,0.0
2024-07-23 15:00:00,3.3421547,6.453681,128.92755,130.60121,11.7,1009.27606,0.0,89.61681,0.0
2024-07-23 16:00:00,1.8867962,4.596738,122.00535,134.1187,10.9,1009.35114,0.0,88.95372,0.0
2024-07-23 17:00:00,2.641969,5.7999997,119.4758,133.60289,10.8,1009.44714,0.0,86.28337,0.0
2024-07-23 18:00:00,3.3600597,6.811754,126.528946,139.76372,10.7,1009.8409,0.0,84.25029,0.0
2024-07-23 19:00:00,3.0413814,6.466065,117.40749,129.35173,10.35,1009.92926,0.0,85.074,0.0
2024-07-23 20:00:00,2.7784889,6.0440054,120.256355,128.95592,10.05,1010.2176,0.0,85.914635,0.0
2024-07-23 21:00:00,2.5,5.6435804,106.26028,119.74478,9.35,1010.3946,0.0,87.920654,0.0
2024-07-23 22:00:00,2.1213202,5.056679,98.13002,114.53771,9.05,1010.9803,0.0,89.10387,0.0
2024-07-23 23:00:00,2.1213202,4.976947,98.13002,112.4428,8.75,1011.5659,0.0,88.7747,0.0
2024-07-24 00:00:00,2.9068885,5.508176,93.945114,105.80258,9.55,1012.28436,0.0,85.86273,1.0
2024-07-24 01:00:00,2.6076808,5.375872,94.39862,99.637474,11.55,1013.0394,0.0,81.26954,1.0
2024-07-24 02:00:00,2.34094,3.383785,109.98319,108.970505,13.5,1013.49445,0.0,72.97907,1.0
2024-07-24 03:00:00,2.8301945,3.6359317,122.00535,121.50421,15.0,1013.3411,0.0,62.09579,1.0
2024-07-24 04:00:00,3.3837848,4.2201896,145.84026,143.67308,15.8,1012.9679,0.0,60.001755,1.0
2024-07-24 05:00:00,4.414748,5.508176,166.9081,164.19742,16.5,1012.19495,0.0,56.607403,1.0
2024-07-24 06:00:00,3.8013155,4.816638,178.4926,175.23645,16.3,1011.69336,0.0,58.712524,1.0
2024-07-24 07:00:00,3.7013512,4.7010636,181.54813,178.78116,16.35,1011.69495,0.0,58.129898,1.0
2024-07-24 08:00:00,3.9,5.0039983,180.0,177.70944,15.7,1011.7751,0.0,61.212276,1.0
2024-07-24 09:00:00,3.3376637,5.261178,171.38443,171.25392,14.65,1012.23975,0.0,67.967804,1.0
2024-07-24 10:00:00,2.280351,2.9068882,142.12495,153.43501,11.8,1012.45215,0.0,80.48215,0.0
2024-07-24 11:00:00,1.5033296,1.8439089,93.814,130.60121,11.55,1012.742,0.0,77.76056,0.0
2024-07-24 12:00:00,1.5132746,1.6401219,82.40546,127.568665,10.3,1012.9024,0.0,81.6584,0.0
2024-07-24 13:00:00,1.6124516,1.7029386,82.875084,139.76372,10.05,1012.9937,0.0,81.90544,0.0
2024-07-24 14:00:00,1.3000001,1.1401755,67.3801,127.875046,10.45,1013.10516,0.0,79.47436,0.0
2024-07-24 15:00:00,1.0,0.60827625,53.13002,99.46225,10.65,1013.11127,0.0,77.62061,0.0
2024-07-24 16:00:00,1.1313709,0.89442724,44.999897,26.564985,10.7,1013.11285,0.0,76.046585,0.0
2024-07-24 17:00:00,1.56205,1.746425,39.805527,13.240531,10.4,1012.70703,0.0,77.31539,0.0
2024-07-24 18:00:00,1.3601471,1.603122,36.027473,356.42374,10.05,1012.3988,0.0,79.68946,0.0
2024-07-24 19:00:00,1.2806249,1.5033296,38.65983,356.186,10.05,1012.0022,0.0,80.79074,0.0
2024-07-24 20:00:00,1.6124516,2.1213202,29.744795,351.87,10.1,1011.9046,0.0,81.35308,0.0
2024-07-24 21:00:00,2.1540658,3.1780496,21.801476,347.27563,10.0,1011.7035,0.0,83.02757,0.0
2024-07-24 22:00:00,2.147091,3.324154,27.758451,353.08887,9.9,1011.7994,0.0,84.15839,0.0
2024-07-24 23:00:00,1.7492856,2.9614186,30.963696,348.31067,9.75,1012.1916,0.1,85.88352,0.0
2024-07-25 00:00:00,2.2472203,3.1622777,20.854538,341.56494,11.15,1012.7299,0.1,83.73306,1.0
2024-07-25 01:00:00,1.6970563,2.280351,44.999897,344.7448,12.9,1013.17926,0.3,87.94178,1.0
2024-07-25 02:00:00,2.996665,4.167733,334.2901,329.74365,14.8,1013.43414,0.0,82.78028,1.0
2024-07-25 03:00:00,3.748333,4.816638,313.91916,311.63345,15.8,1013.2654,0.1,79.18246,1.0
2024-07-25 04:00:00,4.1629314,5.2000003,294.10223,292.6199,16.85,1012.70123,0.0,74.30516,1.0
2024-07-25 05:00:00,4.104875,5.200961,272.79263,271.10168,17.15,1011.9165,0.0,68.93213,1.0
2024-07-25 06:00:00,4.1231055,5.2630787,255.96373,255.69969,17.3,1011.42505,0.1,63.89299,1.0
2024-07-25 07:00:00,4.4944406,5.7584724,249.14546,249.67677,17.4,1011.2296,0.0,61.19913,1.0
2024-07-25 08:00:00,4.648656,6.2297673,251.1752,251.27411,17.2,1011.12463,0.1,60.13418,1.0
2024-07-25 09:00:00,3.9849718,6.293648,252.47433,252.42865,16.45,1011.49945,0.0,65.873276,1.0
2024-07-25 10:00:00,3.3734255,6.20967,258.0239,255.06853,15.7,1011.6759,0.0,65.93317,0.0
2024-07-25 11:00:00,3.0066593,5.9682493,266.186,261.3269,15.45,1012.16406,0.0,66.10163,0.0
2024-07-25 12:00:00,2.570992,5.661272,256.50424,252.52513,15.0,1012.3495,0.0,67.12871,0.0
2024-07-25 13:00:00,2.6476402,5.9481087,259.1145,253.39293,14.95,1012.34784,0.0,65.327835,0.0
2024-07-25 14:00:00,3.4669871,6.6287255,236.76828,236.07016,15.2,1012.3551,0.0,65.82546,0.0
2024-07-25 15:00:00,3.3600597,6.463745,233.47105,235.08052,14.95,1012.44696,0.0,70.120026,0.0
2024-07-25 16:00:00,2.6400757,5.5,232.69597,233.13002,14.5,1012.33453,0.0,72.9143,0.0
2024-07-25 17:00:00,2.0518284,4.816638,226.97493,228.36655,14.1,1012.1245,0.0,76.0892,0.0
2024-07-25 18:00:00,2.7202942,4.0,233.97253,233.13002,12.7,1012.0825,0.1,82.521225,0.0
2024-07-25 19:00:00,3.0870697,4.0816665,245.09526,239.03632,11.85,1011.7597,0.0,82.69317,0.0
2024-07-25 20:00:00,2.6925821,4.1146083,254.93146,244.05775,12.65,1011.68427,0.0,80.87027,0.0
2024-07-25 21:00:00,2.6925824,4.2544093,248.19853,240.42226,12.35,1011.6754,0.0,81.102264,0.0
2024-07-25 22:00:00,2.5553863,3.4409301,239.42085,234.46223,12.8,1011.8874,0.0,80.61949,0.0
2024-07-25 23:00:00,1.3000001,2.302173,202.6199,214.3804,15.45,1012.3624,0.1,67.22295,0.0
2024-07-26 00:00:00,1.104536,1.6155494,84.805664,158.19853,13.8,1013.00793,0.1,84.040375,1.0
2024-07-26 01:00:00,2.9068885,3.6674242,3.9451082,334.1337,15.6,1013.5569,0.0,78.63391,1.0
2024-07-26 02:00:00,2.7856774,3.6715121,338.9624,330.64233,17.15,1013.89984,0.0,73.38698,1.0
2024-07-26 03:00:00,3.4713109,4.4204073,228.50363,232.35231,17.65,1014.0136,0.2,64.611855,1.0
2024-07-26 04:00:00,4.263801,5.3263493,230.7106,230.3322,17.9,1013.8226,0.1,65.312546,1.0
2024-07-26 05:00:00,4.0249224,5.0537114,243.43501,242.928,18.0,1013.42883,0.1,64.68852,1.0
2024-07-26 06:00:00,3.8948684,4.924429,240.80261,240.83249,17.95,1013.2289,0.4,65.107445,1.0
2024-07-26 07:00:00,3.8832977,4.8826222,235.49141,235.0079,17.8,1013.3236,0.2,66.38057,1.0
2024-07-26 08:00:00,3.5468295,4.609772,229.574,229.39879,17.2,1013.6039,0.1,68.487434,1.0
2024-07-26 09:00:00,2.408319,3.753665,221.63345,221.76021,16.5,1013.9799,0.0,75.22945,1.0
2024-07-26 10:00:00,2.1540658,3.0413814,201.80147,207.40749,14.05,1014.20514,0.0,87.465416,0.0
2024-07-26 11:00:00,1.811077,2.2561028,173.6599,192.80426,14.45,1014.7128,0.0,82.46448,0.0
2024-07-26 12:00:00,1.56205,1.9235383,129.80553,171.02745,14.05,1014.8993,0.0,82.9629,0.0
2024-07-26 13:00:00,1.5811388,1.1661904,71.564964,120.96369,11.7,1014.92773,0.0,90.519745,0.0
2024-07-26 14:00:00,1.2206556,1.4317821,55.0079,77.90526,12.35,1015.04675,0.0,89.072105,0.0
2024-07-26 15:00:00,1.7804494,2.0248458,51.842735,57.094753,11.35,1014.9172,0.0,91.7143,0.0
2024-07-26 16:00:00,2.0808651,2.607681,54.782326,57.528828,10.95,1014.9052,0.0,91.997246,0.0
2024-07-26 17:00:00,2.2472205,3.088689,57.724377,60.94549,10.8,1014.9004,0.0,92.2974,0.0
2024-07-26 18:00:00,2.1931713,3.2572994,65.77226,72.12121,10.6,1015.1918,0.0,91.976006,0.0
2024-07-26 19:00:00,2.6000001,4.1,67.3801,77.319626,10.7,1015.0958,0.0,91.36587,0.0
2024-07-26 20:00:00,3.1384711,5.0695167,67.52052,75.14134,10.65,1015.09424,0.0,91.3626,0.0
2024-07-26 21:00:00,3.6235344,6.0926185,62.02062,66.801384,10.45,1015.08813,0.0,91.96687,0.0
2024-07-26 22:00:00,4.2190046,7.600658,58.570484,57.35538,10.6,1015.39,0.0,92.285706,0.0
2024-07-26 23:00:00,4.429447,8.20975,61.69934,55.922764,10.75,1015.39484,0.0,92.29448,0.0
2024-07-27 00:00:00,4.8764744,8.459906,61.858498,57.061314,11.2,1015.6069,0.0,92.320724,1.0
2024-07-27 01:00:00,5.536244,7.782673,69.92838,62.44729,12.15,1015.7347,0.0,95.804085,1.0
2024-07-27 02:00:00,4.651881,7.430343,64.5367,61.020393,15.15,1015.72546,0.0,91.94698,1.0
2024-07-27 03:00:00,3.4713109,5.390733,48.503635,49.51408,17.55,1015.5975,0.0,80.468285,1.0
2024-07-27 04:00:00,3.7215588,4.9396353,30.699654,31.75944,18.85,1014.8418,0.0,69.042725,1.0
2024-07-27 05:00:00,4.1231055,5.3310413,22.833694,23.198618,19.75,1013.8757,0.0,57.992092,1.0
2024-07-27 06:00:00,4.1773195,5.3935146,11.04091,10.684865,20.1,1013.0922,0.0,52.56753,1.0
2024-07-27 07:00:00,3.905125,5.1088157,2.93562,3.3664,20.25,1012.60077,0.0,49.030716,1.0
2024-07-27 08:00:00,3.4234486,5.315073,353.29025,355.68405,19.95,1012.493,0.0,54.675266,1.0
2024-07-27 09:00:00,1.56205,3.6715121,320.1945,330.64233,18.7,1012.5563,0.0,65.484764,1.0
2024-07-27 10:00:00,2.184033,3.0413814,254.05453,260.53775,15.25,1012.6543,0.0,83.65464,0.0
2024-07-27 11:00:00,2.8844411,3.6055512,236.3099,236.3099,14.05,1013.21356,0.0,87.75384,0.0
2024-07-27 12:00:00,1.0630146,1.9723083,131.18582,210.46547,16.85,1013.2962,0.0,74.549706,0.0
2024-07-27 13:00:00,1.7720045,0.98488575,73.61038,113.962494,12.95,1012.98254,0.0,85.63838,0.0
2024-07-27 14:00:00,1.5811387,1.8439089,55.304783,77.4712,13.4,1012.69836,0.0,82.05935,0.0
2024-07-27 15:00:00,2.0518284,2.1260293,46.97493,48.814175,11.05,1012.1317,0.0,86.600296,0.0
2024-07-27 16:00:00,2.6907248,3.667424,41.98713,11.003508,10.35,1011.714,0.0,86.23793,0.0
2024-07-27 17:00:00,3.4409301,5.7008767,35.537766,1.0050671,11.3,1011.04877,0.0,75.36808,0.0
2024-07-27 18:00:00,3.0413814,5.0487623,27.40749,352.0305,11.75,1010.6657,0.0,71.91653,0.0
2024-07-27 19:00:00,3.2449963,4.8,33.6901,360.0,11.4,1010.3579,0.0,73.347015,0.0
2024-07-27 20:00:00,3.8587563,6.3,31.218353,360.0,11.35,1009.9596,0.0,72.83604,0.0
2024-07-27 21:00:00,4.1785164,7.632169,21.037588,354.7377,11.7,1009.67267,0.0,68.05382,0.0
2024-07-27 22:00:00,4.2720017,8.149847,16.313938,353.6599,11.95,1009.6803,0.0,65.11412,0.0
