latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-28.43585205078125,114.54545593261719,71.0,28800,Australia/Perth,GMT+8

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (unitless),is_day (unitless)
2020-07-15 01:00:00+08:00,1.8384776,67.61982,14.3,1010.1469,70.46666,0.0,0.0,0.0,9.0,0.0,0.0,,0.0
2020-07-15 02:00:00+08:00,1.7492856,59.03632,13.8,1009.73566,73.77501,0.0,0.0,0.0,9.2,0.0,0.0,,0.0
2020-07-15 03:00:00+08:00,1.8601075,53.74608,13.3,1009.82007,76.47138,0.0,0.0,0.0,9.25,0.0,0.0,,0.0
2020-07-15 04:00:00+08:00,2.408319,48.366554,12.75,1009.4069,78.20842,0.0,0.0,0.0,9.05,0.0,0.0,,0.0
2020-07-15 05:00:00+08:00,2.758623,46.468742,12.55,1009.1034,77.9146,0.0,0.0,0.0,8.8,0.0,0.0,,0.0
2020-07-15 06:00:00+08:00,2.9732137,42.27363,12.5,1009.201,77.3821,0.0,0.0,0.0,8.65,0.0,0.0,,0.0
2020-07-15 07:00:00+08:00,3.482815,39.173653,12.45,1009.4969,77.374275,0.0,0.0,0.0,8.6,0.0,0.0,,0.0
2020-07-15 08:00:00+08:00,4.3863425,43.152412,12.75,1009.6053,76.12466,27.0,137.93132,14.0,8.65,0.0,0.0,,1.0
2020-07-15 09:00:00+08:00,4.243819,34.43906,15.35,1010.17804,67.65547,180.0,511.48172,57.0,9.4,0.0,0.0,,1.0
2020-07-15 10:00:00+08:00,3.9217343,19.359097,17.55,1010.639,61.029713,310.0,526.62085,95.0,9.95,0.0,0.0,,1.0
2020-07-15 11:00:00+08:00,3.8118236,355.48608,18.45,1010.3675,57.865982,303.0,203.21922,194.0,10.0,0.0,0.0,,1.0
2020-07-15 12:00:00+08:00,3.8832977,325.4914,19.1,1009.69165,54.64015,378.0,206.14938,251.0,9.75,0.0,0.0,,1.0
2020-07-15 13:00:00+08:00,4.770744,303.02386,19.8,1008.9186,52.31326,502.0,531.2304,161.0,9.75,0.0,0.0,,1.0
2020-07-15 14:00:00+08:00,4.5694637,293.1986,19.4,1008.01434,55.084057,350.0,147.02322,260.0,10.15,0.0,0.0,,1.0
2020-07-15 15:00:00+08:00,4.237924,289.29013,19.3,1007.8131,57.116795,436.0,546.50964,147.0,10.6,0.0,0.0,,1.0
2020-07-15 16:00:00+08:00,3.4885528,297.2995,19.1,1007.7082,55.74875,329.0,608.69696,87.0,10.05,0.0,0.0,,1.0
2020-07-15 17:00:00+08:00,2.7313,293.7495,18.05,1007.67816,63.847595,172.0,536.5697,50.0,11.1,0.0,0.0,,1.0
2020-07-15 18:00:00+08:00,2.2472205,302.27563,16.2,1007.7239,72.7358,23.0,137.66826,11.0,11.3,0.0,0.0,,0.0
2020-07-15 19:00:00+08:00,2.3600848,323.61554,14.5,1007.8723,81.38695,0.0,0.0,0.0,11.35,0.0,0.0,,0.0
2020-07-15 20:00:00+08:00,2.1213202,351.87,14.7,1008.07654,82.4955,0.0,0.0,0.0,11.75,0.0,0.0,,0.0
2020-07-15 21:00:00+08:00,2.1023796,2.7262611,13.85,1008.44794,83.21427,0.0,0.0,0.0,11.05,0.0,0.0,,0.0
2020-07-15 22:00:00+08:00,2.4186773,7.12493,13.25,1008.4302,83.97729,0.0,0.0,0.0,10.6,0.0,0.0,,0.0
2020-07-15 23:00:00+08:00,2.7166157,353.6599,13.6,1008.34155,81.53981,0.0,0.0,0.0,10.5,0.0,0.0,,0.0
2020-07-16 00:00:00+08:00,2.3194828,352.5687,13.6,1007.7465,82.08476,0.0,0.0,0.0,10.6,0.0,0.0,,0.0
2020-07-16 01:00:00+08:00,2.886174,14.036275,13.9,1006.9621,80.50057,0.0,0.0,0.0,10.6,0.0,0.0,,0.0
2020-07-16 02:00:00+08:00,3.3955853,13.627024,13.9,1006.4663,82.669945,0.0,0.0,0.0,11.0,0.0,0.0,,0.0
2020-07-16 03:00:00+08:00,3.1064448,3.691312,14.2,1006.27686,83.531944,0.0,0.0,0.0,11.45,0.0,0.0,,0.0
2020-07-16 04:00:00+08:00,3.1256998,7.3522935,14.35,1006.08295,83.82592,0.0,0.0,0.0,11.65,0.0,0.0,,0.0
2020-07-16 05:00:00+08:00,3.2015622,14.470333,14.6,1005.7927,82.755844,0.0,0.0,0.0,11.7,0.0,0.0,,0.0
2020-07-16 06:00:00+08:00,2.9614186,11.689341,14.4,1006.0845,83.55543,0.0,0.0,0.0,11.65,0.0,0.0,,0.0
2020-07-16 07:00:00+08:00,3.3955853,13.627024,14.7,1006.49,81.68255,0.0,0.0,0.0,11.6,0.0,0.0,,0.0
2020-07-16 08:00:00+08:00,3.275668,12.339083,15.85,1005.9285,79.97377,21.0,94.787445,12.0,12.4,0.0,0.2,,1.0
2020-07-16 09:00:00+08:00,3.613862,14.4208145,17.15,1005.9664,78.34838,64.0,49.60217,52.0,13.35,0.0,0.0,,1.0
2020-07-16 10:00:00+08:00,4.0447497,8.530692,18.2,1005.9967,76.00184,116.0,43.907627,98.0,13.9,0.0,0.2,,1.0
2020-07-16 11:00:00+08:00,3.8118236,355.48608,18.95,1005.5222,74.9032,122.0,11.14688,116.0,14.4,0.0,0.3,,1.0
2020-07-16 12:00:00+08:00,4.527693,300.52963,19.1,1004.93134,84.6303,338.0,370.47403,109.0,16.45,0.0,1.5,,1.0
2020-07-16 13:00:00+08:00,4.7169905,274.8644,17.8,1004.10077,94.17366,129.0,54.340343,94.0,16.85,0.0,3.2,,1.0
2020-07-16 14:00:00+08:00,4.1629314,294.10223,18.4,1003.62225,86.74196,201.0,63.47847,162.0,16.15,0.0,0.6,,1.0
2020-07-16 15:00:00+08:00,3.11127,315.0001,18.0,1003.115,91.241516,124.0,0.0,124.0,16.55,0.0,0.6,,1.0
2020-07-16 16:00:00+08:00,2.9732137,340.3461,18.2,1002.92236,88.11729,107.0,77.556885,76.0,16.2,0.0,0.3,,1.0
2020-07-16 17:00:00+08:00,4.1629314,335.89777,17.75,1003.70276,89.21172,45.0,52.31813,33.0,15.95,0.0,0.1,,1.0
2020-07-16 18:00:00+08:00,3.354102,349.69522,17.3,1003.39233,90.61519,4.0,0.0,4.0,15.75,0.0,1.1,,0.0
2020-07-16 19:00:00+08:00,3.6891732,327.17145,17.0,1004.2761,91.762634,0.0,0.0,0.0,15.65,0.0,1.0,,0.0
2020-07-16 20:00:00+08:00,3.6055512,326.3099,17.2,1003.5878,91.7748,0.0,0.0,0.0,15.85,0.0,1.7,,0.0
2020-07-16 21:00:00+08:00,3.2015622,321.34018,17.2,1003.19116,93.848,0.0,0.0,0.0,16.2,0.0,1.8,,0.0
2020-07-16 22:00:00+08:00,4.2190046,301.4295,17.15,1002.79297,94.14533,0.0,0.0,0.0,16.2,0.0,6.9,,0.0
2020-07-16 23:00:00+08:00,4.609772,273.73132,17.15,1002.79297,91.771774,0.0,0.0,0.0,15.8,0.0,4.3,,0.0
2020-07-17 00:00:00+08:00,4.104875,267.20737,16.7,1003.0775,91.45046,0.0,0.0,0.0,15.3,0.0,3.3,,0.0
2020-07-17 01:00:00+08:00,7.2346387,220.5153,16.35,1002.9683,89.96767,0.0,0.0,0.0,14.7,0.0,7.9,,0.0
2020-07-17 02:00:00+08:00,6.296825,223.06943,15.85,1003.5486,89.640114,0.0,0.0,0.0,14.15,0.0,3.5,,0.0
2020-07-17 03:00:00+08:00,6.6468034,224.9999,15.45,1003.8343,88.16475,0.0,0.0,0.0,13.5,0.0,2.4,,0.0
2020-07-17 04:00:00+08:00,5.5317264,220.60121,15.1,1004.1217,83.362946,0.0,0.0,0.0,12.3,0.0,1.4,,0.0
2020-07-17 05:00:00+08:00,5.5217752,234.58286,15.0,1004.6148,79.32891,0.0,0.0,0.0,11.45,0.0,1.0,,0.0
2020-07-17 06:00:00+08:00,6.7201195,233.47105,14.55,1005.2956,77.699684,0.0,0.0,0.0,10.7,0.0,0.6,,0.0
2020-07-17 07:00:00+08:00,6.7201195,233.47105,14.9,1006.099,77.753296,0.0,0.0,0.0,11.05,0.0,0.2,,0.0
2020-07-17 08:00:00+08:00,6.3655324,226.27295,14.65,1006.8851,72.21178,11.0,52.250122,6.0,9.7,0.0,0.3,,1.0
2020-07-17 09:00:00+08:00,7.3,228.888,15.5,1007.6042,60.957623,91.0,221.80247,37.0,8.0,0.0,0.1,,1.0
2020-07-17 10:00:00+08:00,7.8568444,222.4208,15.95,1008.41077,57.440487,234.0,361.8872,85.0,7.55,0.0,0.0,,1.0
2020-07-17 11:00:00+08:00,8.20061,217.56866,16.1,1008.6132,55.739365,436.0,645.9873,87.0,7.25,0.0,0.0,,1.0
2020-07-17 12:00:00+08:00,8.070935,213.887,16.4,1008.5229,53.940735,541.0,719.02527,95.0,7.05,0.0,0.0,,1.0
2020-07-17 13:00:00+08:00,7.975588,210.10121,16.7,1008.1351,52.380604,591.0,750.36224,106.0,6.9,0.0,0.0,,1.0
2020-07-17 14:00:00+08:00,8.011242,204.32556,16.6,1007.8347,51.285915,538.0,669.70325,125.0,6.5,0.0,0.0,,1.0
2020-07-17 15:00:00+08:00,7.655063,199.8553,16.3,1008.02423,52.454174,368.0,341.26294,186.0,6.55,0.0,0.0,,1.0
2020-07-17 16:00:00+08:00,7.227724,194.4208,15.95,1008.70825,54.380337,252.0,360.78476,107.0,6.75,0.0,0.0,,1.0
2020-07-17 17:00:00+08:00,6.6753273,188.61557,15.35,1009.1864,57.094086,121.0,263.60114,60.0,6.9,0.0,0.0,,1.0
2020-07-17 18:00:00+08:00,6.0,180.0,14.85,1009.66754,60.389057,19.0,89.69985,11.0,7.25,0.0,0.0,,0.0
2020-07-17 19:00:00+08:00,5.223983,174.50777,14.5,1010.6488,62.19138,0.0,0.0,0.0,7.35,0.0,0.0,,0.0
2020-07-17 20:00:00+08:00,3.448188,150.46132,14.1,1010.8354,63.17035,0.0,0.0,0.0,7.2,0.0,0.0,,0.0
2020-07-17 21:00:00+08:00,3.9115214,147.52882,14.35,1011.3385,61.732555,0.0,0.0,0.0,7.1,0.0,0.0,,0.0
2020-07-17 22:00:00+08:00,3.4205263,142.12495,14.15,1011.729,61.05398,0.0,0.0,0.0,6.75,0.0,0.0,,0.0
2020-07-17 23:00:00+08:00,3.0364454,107.241554,13.7,1012.21155,63.949707,0.0,0.0,0.0,7.0,0.0,0.0,,0.0
2020-07-18 00:00:00+08:00,3.1016126,91.84757,12.95,1012.1893,64.66452,0.0,0.0,0.0,6.45,0.0,0.0,,0.0
2020-07-18 01:00:00+08:00,2.915476,95.906044,11.55,1012.0479,68.49442,0.0,0.0,0.0,5.95,0.0,0.0,,0.0
2020-07-18 02:00:00+08:00,2.828427,98.13002,10.85,1012.2249,69.06551,0.0,0.0,0.0,5.4,0.0,0.0,,0.0
2020-07-18 03:00:00+08:00,2.9614186,101.68935,10.95,1012.22815,66.494934,0.0,0.0,0.0,4.95,0.0,0.0,,0.0
2020-07-18 04:00:00+08:00,3.0016663,91.90912,10.8,1012.3225,65.770454,0.0,0.0,0.0,4.65,0.0,0.0,,0.0
2020-07-18 05:00:00+08:00,3.7215588,83.829926,10.45,1012.41113,65.46377,0.0,0.0,0.0,4.25,0.0,0.0,,0.0
2020-07-18 06:00:00+08:00,4.3416586,75.32356,10.25,1012.40515,64.50711,0.0,0.0,0.0,3.85,0.0,0.0,,0.0
2020-07-18 07:00:00+08:00,3.981206,78.40785,10.0,1012.8932,64.90577,0.0,0.0,0.0,3.7,0.0,0.0,,0.0
2020-07-18 08:00:00+08:00,4.2201896,76.29302,10.45,1013.6009,66.8523,34.0,207.2905,14.0,4.55,0.0,0.0,,1.0
2020-07-18 09:00:00+08:00,4.6173587,72.34979,12.6,1013.96356,63.7003,186.0,546.7567,52.0,5.9,0.0,0.0,,1.0
2020-07-18 10:00:00+08:00,4.2059484,71.99575,14.75,1014.92004,58.531216,366.0,715.6703,70.0,6.7,0.0,0.0,,1.0
2020-07-18 11:00:00+08:00,3.3015149,88.264336,16.05,1014.7602,55.34653,509.0,779.95715,86.0,7.1,0.0,0.0,,1.0
2020-07-18 12:00:00+08:00,2.9410884,125.311295,16.75,1014.4831,55.715435,605.0,844.9434,79.0,7.85,0.0,0.0,,1.0
2020-07-18 13:00:00+08:00,4.2720017,159.44388,17.25,1013.50604,55.27765,624.0,827.8091,87.0,8.2,0.0,0.0,,1.0
2020-07-18 14:00:00+08:00,4.632494,166.26372,17.25,1013.0102,55.842876,482.0,533.05524,152.0,8.35,0.0,0.0,,1.0
2020-07-18 15:00:00+08:00,4.704253,182.4366,17.0,1013.00287,59.482304,392.0,397.63882,179.0,9.05,0.0,0.0,,1.0
2020-07-18 16:00:00+08:00,4.8,180.0,16.3,1013.08167,63.883507,317.0,551.77484,94.0,9.45,0.0,0.0,,1.0
2020-07-18 17:00:00+08:00,4.318565,174.68555,15.4,1013.15454,69.042,166.0,445.39783,62.0,9.75,0.0,0.0,,1.0
2020-07-18 18:00:00+08:00,3.6055512,160.55988,14.15,1013.41473,74.33382,25.0,155.16142,11.0,9.65,0.0,0.0,,0.0
2020-07-18 19:00:00+08:00,3.577709,153.43501,13.4,1013.98737,79.0977,0.0,0.0,0.0,9.85,0.0,0.0,,0.0
2020-07-18 20:00:00+08:00,3.7802117,142.52374,12.75,1014.06726,82.25149,0.0,0.0,0.0,9.8,0.0,0.0,,0.0
2020-07-18 21:00:00+08:00,2.9206164,128.04709,12.0,1014.3421,87.27578,0.0,0.0,0.0,9.95,0.0,0.0,,0.0
2020-07-18 22:00:00+08:00,2.6832817,116.56499,11.55,1014.72504,87.82125,0.0,0.0,0.0,9.6,0.0,0.0,,0.0
2020-07-18 23:00:00+08:00,2.624881,107.74477,11.15,1014.8121,87.49012,0.0,0.0,0.0,9.15,0.0,0.0,,0.0
2020-07-19 00:00:00+08:00,2.8231187,112.93214,11.05,1014.80884,86.308525,0.0,0.0,0.0,8.85,0.0,0.0,,0.0
2020-07-19 01:00:00+08:00,2.942788,99.78234,10.95,1014.806,85.42774,0.0,0.0,0.0,8.6,0.0,0.0,,0.0
2020-07-19 02:00:00+08:00,3.0066593,86.186005,10.6,1014.99347,86.26321,0.0,0.0,0.0,8.4,0.0,0.0,,0.0
2020-07-19 03:00:00+08:00,3.1064448,86.308685,10.4,1014.7891,86.536064,0.0,0.0,0.0,8.25,0.0,0.0,,0.0
2020-07-19 04:00:00+08:00,3.4058774,86.63361,10.4,1014.69,86.24299,0.0,0.0,0.0,8.2,0.0,0.0,,0.0
2020-07-19 05:00:00+08:00,3.8209946,83.99109,10.2,1014.6839,87.1058,0.0,0.0,0.0,8.15,0.0,0.0,,0.0
2020-07-19 06:00:00+08:00,3.8327534,82.50424,9.95,1014.8746,87.37856,0.0,0.0,0.0,7.95,0.0,0.0,,0.0
2020-07-19 07:00:00+08:00,3.535534,81.86999,9.8,1015.36554,87.66234,0.0,0.0,0.0,7.85,0.0,0.0,,0.0
2020-07-19 08:00:00+08:00,4.2296567,83.21112,10.4,1016.0781,84.50289,35.0,215.79721,14.0,7.9,0.0,0.0,,1.0
2020-07-19 09:00:00+08:00,4.3931766,78.178535,12.7,1016.6437,78.20084,199.0,603.7546,50.0,9.0,0.0,0.0,,1.0
2020-07-19 10:00:00+08:00,4.539824,82.40546,14.95,1016.61176,72.50906,381.0,760.4327,65.0,10.05,0.0,0.0,,1.0
2020-07-19 11:00:00+08:00,5.200961,88.89832,16.5,1016.5582,63.928204,514.0,811.7496,72.0,9.65,0.0,0.0,,1.0
2020-07-19 12:00:00+08:00,5.2153616,94.39862,17.25,1015.8861,54.90365,615.0,859.40405,78.0,8.1,0.0,0.0,,1.0
2020-07-19 13:00:00+08:00,4.707441,102.26476,17.7,1015.00665,53.36619,647.0,875.4116,77.0,8.1,0.0,0.0,,1.0
2020-07-19 14:00:00+08:00,4.606517,117.12123,18.0,1014.42053,52.013462,612.0,864.00555,75.0,8.0,0.0,0.0,,1.0
2020-07-19 15:00:00+08:00,4.2059484,118.39293,17.95,1014.22064,51.297222,481.0,693.2165,108.0,7.75,0.0,0.0,,1.0
2020-07-19 16:00:00+08:00,3.9661064,123.6901,17.7,1014.31244,52.28859,369.0,750.39923,64.0,7.8,0.0,0.0,,1.0
2020-07-19 17:00:00+08:00,3.0,126.86998,16.45,1014.5736,59.954655,187.0,581.42194,50.0,8.65,0.0,0.0,,1.0
2020-07-19 18:00:00+08:00,2.8319604,132.13753,14.5,1015.2102,65.897156,28.0,175.26488,12.0,8.2,0.0,0.0,,0.0
2020-07-19 19:00:00+08:00,3.0413814,133.66785,13.75,1015.88196,68.24408,0.0,0.0,0.0,8.0,0.0,0.0,,0.0
2020-07-19 20:00:00+08:00,3.8209944,137.12111,13.5,1015.77515,70.7897,0.0,0.0,0.0,8.3,0.0,0.0,,0.0
2020-07-19 21:00:00+08:00,3.6359317,121.50421,12.15,1016.23047,73.98457,0.0,0.0,0.0,7.65,0.0,0.0,,0.0
2020-07-19 22:00:00+08:00,3.794733,108.43504,11.4,1016.4061,74.61495,0.0,0.0,0.0,7.05,0.0,0.0,,0.0
2020-07-19 23:00:00+08:00,3.765634,100.71308,10.9,1016.48987,76.079636,0.0,0.0,0.0,6.85,0.0,0.0,,0.0
2020-07-20 00:00:00+08:00,3.765634,100.71308,10.4,1016.17725,77.848434,0.0,0.0,0.0,6.7,0.0,0.0,,0.0
2020-07-20 01:00:00+08:00,3.8327537,105.12406,10.05,1015.6707,79.143814,0.0,0.0,0.0,6.6,0.0,0.0,,0.0
2020-07-20 02:00:00+08:00,3.956008,106.14441,9.7,1015.06525,81.57931,0.0,0.0,0.0,6.7,0.0,0.0,,0.0
2020-07-20 03:00:00+08:00,3.8327537,105.12406,9.4,1014.56024,83.52539,0.0,0.0,0.0,6.75,0.0,0.0,,0.0
2020-07-20 04:00:00+08:00,4.0261645,104.38144,9.2,1014.2565,83.50142,0.0,0.0,0.0,6.55,0.0,0.0,,0.0
2020-07-20 05:00:00+08:00,4.031129,97.12492,8.95,1014.2488,82.898,0.0,0.0,0.0,6.2,0.0,0.0,,0.0
2020-07-20 06:00:00+08:00,4.1,90.0,8.8,1014.4427,81.459755,0.0,0.0,0.0,5.8,0.0,0.0,,0.0
2020-07-20 07:00:00+08:00,4.5177426,84.92049,8.8,1014.641,79.50841,0.0,0.0,0.0,5.45,0.0,0.0,,0.0
2020-07-20 08:00:00+08:00,5.846366,77.1523,10.1,1014.9782,75.42427,37.0,234.24165,14.0,5.95,0.0,0.0,,1.0
2020-07-20 09:00:00+08:00,6.5520988,74.054535,12.35,1015.24506,67.72154,209.0,643.6539,49.0,6.55,0.0,0.0,,1.0
2020-07-20 10:00:00+08:00,6.8007355,70.23275,14.55,1015.3109,59.90486,393.0,790.2434,63.0,6.85,0.0,0.0,,1.0
2020-07-20 11:00:00+08:00,6.5795135,65.77226,16.4,1014.7704,54.12573,541.0,859.6221,71.0,7.1,0.0,0.0,,1.0
2020-07-20 12:00:00+08:00,6.1741395,65.09527,17.9,1014.02094,49.73261,634.0,892.7782,74.0,7.25,0.0,0.0,,1.0
2020-07-20 13:00:00+08:00,5.818075,61.23244,18.9,1012.8595,45.138355,665.0,901.1382,76.0,6.75,0.0,0.0,,1.0
2020-07-20 14:00:00+08:00,5.333854,59.589005,19.45,1012.3796,41.99811,630.0,889.36554,75.0,6.2,0.0,0.0,,1.0
2020-07-20 15:00:00+08:00,4.9648767,62.402794,19.5,1011.88525,41.436707,532.0,852.85565,71.0,6.05,0.0,0.0,,1.0
2020-07-20 16:00:00+08:00,3.8999999,67.3801,19.1,1011.77435,45.03983,382.0,780.3389,63.0,6.9,0.0,0.0,,1.0
2020-07-20 17:00:00+08:00,2.236068,79.69521,17.2,1012.0172,54.14933,197.0,630.7916,47.0,7.85,0.0,0.0,,1.0
2020-07-20 18:00:00+08:00,2.302173,92.4895,13.95,1012.11993,61.21647,31.0,194.8657,13.0,6.6,0.0,0.0,,0.0
2020-07-20 19:00:00+08:00,2.6076808,85.60138,13.0,1012.3889,62.700768,0.0,0.0,0.0,6.05,0.0,0.0,,0.0
2020-07-20 20:00:00+08:00,3.1016126,88.15243,12.3,1012.467,63.852676,0.0,0.0,0.0,5.65,0.0,0.0,,0.0
2020-07-20 21:00:00+08:00,3.306055,86.531845,11.9,1012.6533,65.329,0.0,0.0,0.0,5.6,0.0,0.0,,0.0
2020-07-20 22:00:00+08:00,3.7121422,85.364624,11.9,1012.7525,63.76157,0.0,0.0,0.0,5.25,0.0,0.0,,0.0
2020-07-20 23:00:00+08:00,3.9319208,82.694336,11.85,1012.5529,62.432922,0.0,0.0,0.0,4.9,0.0,0.0,,0.0
2020-07-21 00:00:00+08:00,4.3931766,78.178535,11.9,1012.0585,61.15178,0.0,0.0,0.0,4.65,0.0,0.0,,0.0
2020-07-21 01:00:00+08:00,4.7127485,72.718414,12.0,1011.6649,59.697964,0.0,0.0,0.0,4.4,0.0,0.0,,0.0
2020-07-21 02:00:00+08:00,5.0695167,67.98867,12.05,1011.2699,58.06041,0.0,0.0,0.0,4.05,0.0,0.0,,0.0
2020-07-21 03:00:00+08:00,5.1429563,63.435013,12.05,1011.0716,56.65005,0.0,0.0,0.0,3.7,0.0,0.0,,0.0
2020-07-21 04:00:00+08:00,5.6435804,60.25522,12.0,1011.1691,56.637207,0.0,0.0,0.0,3.65,0.0,0.0,,0.0
2020-07-21 05:00:00+08:00,6.3812227,57.804302,11.95,1011.2668,57.629,0.0,0.0,0.0,3.85,0.0,0.0,,0.0
2020-07-21 06:00:00+08:00,6.989278,56.082535,11.95,1011.465,58.64937,0.0,0.0,0.0,4.1,0.0,0.0,,0.0
2020-07-21 07:00:00+08:00,7.3817344,54.37201,12.0,1011.7641,59.28158,0.0,0.0,0.0,4.3,0.0,0.0,,0.0
2020-07-21 08:00:00+08:00,7.3756356,49.398785,12.75,1012.1833,61.142166,38.0,232.07132,15.0,5.45,0.0,0.0,,1.0
2020-07-21 09:00:00+08:00,7.1589108,48.964752,14.6,1012.734,60.329052,208.0,634.8446,49.0,7.0,0.0,0.0,,1.0
2020-07-21 10:00:00+08:00,7.496666,43.91917,16.9,1012.50415,56.13383,389.0,776.7167,63.0,8.1,0.0,0.0,,1.0
2020-07-21 11:00:00+08:00,6.8767724,40.87232,18.95,1012.0677,53.153084,535.0,845.048,71.0,9.2,0.0,0.0,,1.0
2020-07-21 12:00:00+08:00,6.080296,36.30459,20.65,1011.22363,50.81263,627.0,876.5577,75.0,10.1,0.0,0.0,,1.0
2020-07-21 13:00:00+08:00,5.2478566,30.963696,21.8,1010.5618,48.958057,657.0,883.89966,77.0,10.6,0.0,0.0,,1.0
2020-07-21 14:00:00+08:00,4.472136,26.564985,22.5,1009.58966,47.542923,621.0,871.3438,75.0,10.8,0.0,0.0,,1.0
2020-07-21 15:00:00+08:00,3.8999999,22.61991,22.8,1009.2014,46.68527,524.0,834.1697,71.0,10.8,0.0,0.0,,1.0
2020-07-21 16:00:00+08:00,2.5,16.26028,22.5,1009.19293,51.811684,375.0,758.7804,63.0,12.1,0.0,0.0,,1.0
2020-07-21 17:00:00+08:00,1.9209373,38.65983,20.1,1009.32355,69.73774,193.0,608.3383,47.0,14.4,0.0,0.0,,1.0
2020-07-21 18:00:00+08:00,2.2022715,50.52757,16.8,1009.8238,70.24501,30.0,181.88326,13.0,11.35,0.0,0.0,,0.0
2020-07-21 19:00:00+08:00,1.2806249,38.65983,17.55,1010.34143,64.80492,0.0,0.0,0.0,10.85,0.0,0.0,,0.0
2020-07-21 20:00:00+08:00,2.3600848,216.38445,18.35,1010.761,70.77307,0.0,0.0,0.0,12.95,0.0,0.0,,0.0
2020-07-21 21:00:00+08:00,2.34094,160.0168,17.1,1010.7249,76.57137,0.0,0.0,0.0,12.95,0.0,0.0,,0.0
2020-07-21 22:00:00+08:00,2.5495098,154.44008,16.15,1010.8956,80.541,0.0,0.0,0.0,12.8,0.0,0.0,,0.0
2020-07-21 23:00:00+08:00,2.1931713,133.1524,15.95,1010.8899,82.110886,0.0,0.0,0.0,12.9,0.0,0.0,,0.0
2020-07-22 00:00:00+08:00,1.746425,76.75947,13.95,1010.63257,85.742065,0.0,0.0,0.0,11.6,0.0,0.0,,0.0
2020-07-22 01:00:00+08:00,1.3601471,53.972538,12.85,1010.20294,87.93735,0.0,0.0,0.0,10.9,0.0,0.0,,0.0
2020-07-22 02:00:00+08:00,1.029563,60.94549,11.45,1009.5662,89.89806,0.0,0.0,0.0,9.85,0.0,0.0,,0.0
2020-07-22 03:00:00+08:00,1.8384776,67.61982,10.8,1009.2489,88.646164,0.0,0.0,0.0,9.0,0.0,0.0,,0.0
2020-07-22 04:00:00+08:00,2.9546573,66.03751,11.5,1008.9726,80.713936,0.0,0.0,0.0,8.3,0.0,0.0,,0.0
2020-07-22 05:00:00+08:00,3.5846896,67.01126,11.8,1008.8827,78.86275,0.0,0.0,0.0,8.25,0.0,0.0,,0.0
2020-07-22 06:00:00+08:00,4.0853395,68.45896,12.4,1008.9998,74.78737,0.0,0.0,0.0,8.05,0.0,0.0,,0.0
2020-07-22 07:00:00+08:00,4.792703,66.64442,12.65,1009.40375,72.330795,0.0,0.0,0.0,7.8,0.0,0.0,,0.0
2020-07-22 08:00:00+08:00,4.924429,60.832493,13.15,1009.518,71.689766,38.0,229.84409,15.0,8.15,0.0,0.0,,1.0
2020-07-22 09:00:00+08:00,5.161395,54.46224,15.7,1009.891,65.27106,208.0,633.8835,48.0,9.2,0.0,0.0,,1.0
2020-07-22 10:00:00+08:00,3.482815,39.173653,18.55,1010.37036,58.278736,390.0,775.0276,63.0,10.2,0.0,0.0,,1.0
2020-07-22 11:00:00+08:00,2.0099752,354.2895,20.65,1010.33105,53.417183,536.0,844.984,70.0,10.85,0.0,0.0,,1.0
2020-07-22 12:00:00+08:00,2.1540658,291.80148,21.45,1009.9569,54.157265,628.0,876.1799,74.0,11.8,0.0,0.0,,1.0
2020-07-22 13:00:00+08:00,2.5079873,265.42615,21.3,1009.35767,60.306602,657.0,883.4047,75.0,13.3,0.0,0.0,,1.0
2020-07-22 14:00:00+08:00,2.9410882,252.18102,20.7,1008.94385,65.06123,622.0,870.8718,74.0,13.9,0.0,0.0,,1.0
2020-07-22 15:00:00+08:00,2.9410882,252.18102,19.95,1008.8235,64.688095,527.0,837.5761,70.0,13.1,0.0,0.0,,1.0
2020-07-22 16:00:00+08:00,2.5495098,244.44008,19.65,1009.01337,70.331215,380.0,768.83057,62.0,14.1,0.0,0.0,,1.0
2020-07-22 17:00:00+08:00,1.0630146,228.81418,18.65,1009.18317,82.97518,197.0,619.2471,47.0,15.7,0.0,0.0,,1.0
2020-07-22 18:00:00+08:00,1.9416488,214.50858,17.9,1009.5583,81.5614,32.0,200.89679,13.0,14.7,0.0,0.0,,0.0
2020-07-22 19:00:00+08:00,1.4317821,192.09474,18.45,1010.2684,80.07252,0.0,0.0,0.0,14.95,0.0,0.0,,0.0
2020-07-22 20:00:00+08:00,1.7691805,227.29063,18.85,1010.57733,80.901634,0.0,0.0,0.0,15.5,0.0,0.0,,0.0
2020-07-22 21:00:00+08:00,2.7802877,232.3057,16.05,1010.7936,88.216354,0.0,0.0,0.0,14.1,0.0,0.0,,0.0
2020-07-22 22:00:00+08:00,2.5612497,231.34016,16.9,1011.215,86.0416,0.0,0.0,0.0,14.55,0.0,0.0,,0.0
2020-07-22 23:00:00+08:00,2.624881,229.63554,16.85,1011.3128,84.657295,0.0,0.0,0.0,14.25,0.0,0.0,,0.0
