Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570557,-,-,-,30.65,-101.7,-6,644,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,2,12,19,30,0,0,0,4.6000000000000005,8.5,102.91,944,-3.2
2013,2,12,20,30,0,0,0,4,7.1000000000000005,115.76,945,-2.4000000000000004
2013,2,12,21,30,0,0,0,3.8000000000000003,6,128.63,945,-2.2
2013,2,12,22,30,0,0,0,3.4000000000000004,4.800000000000001,141.20000000000002,945,-2
2013,2,12,23,30,0,0,0,2.8000000000000003,3.7,152.79,945,-1.9000000000000001
2013,2,13,0,30,0,0,0,2.2,2.7,161.22,945,-1.8
2013,2,13,1,30,0,0,0,1.7000000000000002,1.8,161.38,945,-1.8
2013,2,13,2,30,0,0,0,1.4000000000000001,1,153.11,945,-1.9000000000000001
2013,2,13,3,30,0,0,0,1.3,0.5,141.57,945,-2.1
2013,2,13,4,30,0,0,0,1.4000000000000001,0.1,129,945,-2.3000000000000003
2013,2,13,5,30,0,0,0,1.5,-0.30000000000000004,116.13,946,-2.4000000000000004
2013,2,13,6,30,0,0,0,1.7000000000000002,-0.1,103.26,946,-2.6
2013,2,13,7,30,0,0,0,2.5,2,90.04,947,-2.6
2013,2,13,8,30,183,47,670,2.9000000000000004,5.9,78.33,947,-2.6
2013,2,13,9,30,406,66,866,2.2,9.600000000000001,66.94,947,-3
2013,2,13,10,30,599,77,954,1.8,12.600000000000001,56.85,947,-4.7
2013,2,13,11,30,739,84,998,2.1,14.600000000000001,48.92,946,-6.300000000000001
2013,2,13,12,30,811,94,1003,2.4000000000000004,16,44.38,945,-7.1000000000000005
2013,2,13,13,30,812,94,1004,2.7,16.900000000000002,44.29,944,-7.5
2013,2,13,14,30,741,90,987,2.6,17.400000000000002,48.67,943,-7.800000000000001
2013,2,13,15,30,603,83,942,2.4000000000000004,17.3,56.49,942,-8.200000000000001
2013,2,13,16,30,412,71,856,1.5,16.1,66.52,942,-8.4
2013,2,13,17,30,190,50,668,0.9,15.100000000000001,77.87,942,-0.8
2013,2,13,18,30,0,0,0,1,11.200000000000001,89.65,942,-2.9000000000000004
2013,2,13,19,30,0,0,0,1.3,9.5,102.75,942,-3.2
2013,2,13,20,30,0,0,0,1.5,7.800000000000001,115.61,943,-3.1
2013,2,13,21,30,0,0,0,1.6,6.300000000000001,128.47,943,-3.1
2013,2,13,22,30,0,0,0,1.6,5.300000000000001,141.02,944,-3.2
2013,2,13,23,30,0,0,0,1.6,4.6000000000000005,152.56,944,-3.3000000000000003
2013,2,14,0,30,0,0,0,1.5,4,160.91,944,-3.7
2013,2,14,1,30,0,0,0,1.5,3.5,161.05,944,-4.5
2013,2,14,2,30,0,0,0,1.5,3,152.87,943,-5.5
2013,2,14,3,30,0,0,0,1.5,2.6,141.37,943,-6.300000000000001
2013,2,14,4,30,0,0,0,1.5,2.3000000000000003,128.83,943,-6.9
2013,2,14,5,30,0,0,0,1.5,2,115.96000000000001,943,-7.4
2013,2,14,6,30,0,0,0,1.6,2,103.08,944,-7.800000000000001
2013,2,14,7,30,0,0,0,2.1,4.2,89.9,944,-7.6000000000000005
2013,2,14,8,30,185,47,673,2.6,8,78.12,945,-8.3
2013,2,14,9,30,408,66,866,2.2,11.700000000000001,66.71000000000001,945,-8.9
2013,2,14,10,30,602,77,952,2.2,15.3,56.58,944,-9.1
2013,2,14,11,30,743,83,998,2.7,18,48.61,944,-9.1
2013,2,14,12,30,815,91,1008,3.2,19.700000000000003,44.04,943,-8.9
2013,2,14,13,30,817,90,1009,3.2,20.8,43.95,942,-8.5
2013,2,14,14,30,746,86,992,3,21.400000000000002,48.370000000000005,941,-8.200000000000001
2013,2,14,15,30,607,81,946,2.8000000000000003,21.400000000000002,56.230000000000004,940,-8
2013,2,14,16,30,415,69,862,2,19.6,66.3,939,-7.6000000000000005
2013,2,14,17,30,193,49,677,1.3,18.1,77.68,939,-0.30000000000000004
2013,2,14,18,30,0,0,0,1.5,13,89.51,940,-1.9000000000000001
2013,2,14,19,30,0,0,0,1.5,11.5,102.59,941,-2.2
2013,2,14,20,30,0,0,0,1.5,10.200000000000001,115.46000000000001,942,-2.2
2013,2,14,21,30,0,0,0,1.3,9.3,128.31,942,-2.2
2013,2,14,22,30,0,0,0,1.2000000000000002,8.6,140.84,942,-2.3000000000000003
2013,2,14,23,30,0,0,0,1,7.7,152.33,943,-2.3000000000000003
2013,2,15,0,30,0,0,0,1.3,6.4,160.59,943,-2.4000000000000004
2013,2,15,1,30,0,0,0,2.6,5.300000000000001,160.73,944,-2.3000000000000003
2013,2,15,2,30,0,0,0,4.3,4.6000000000000005,152.62,945,-2.6
2013,2,15,3,30,0,0,0,5.2,3.8000000000000003,141.17000000000002,945,-2.1
2013,2,15,4,30,0,0,0,5.2,3,128.65,946,-1.3
2013,2,15,5,30,0,0,0,5.1000000000000005,2.4000000000000004,115.79,947,-0.6000000000000001
2013,2,15,6,30,0,0,0,5.1000000000000005,2.3000000000000003,102.91,948,-0.2
2013,2,15,7,30,0,0,0,5.7,3.2,89.73,950,0.1
2013,2,15,8,30,100,80,95,6.6000000000000005,5.4,77.91,951,0.1
2013,2,15,9,30,191,166,63,6.7,7.7,66.47,951,-0.1
2013,2,15,10,30,184,180,7,6.2,9.700000000000001,56.300000000000004,951,-0.30000000000000004
2013,2,15,11,30,392,319,109,5.6000000000000005,11.200000000000001,48.300000000000004,951,-0.30000000000000004
2013,2,15,12,30,429,353,105,5.1000000000000005,12.200000000000001,43.7,950,-0.4
2013,2,15,13,30,615,309,423,4.6000000000000005,12.700000000000001,43.61,950,-0.6000000000000001
2013,2,15,14,30,575,257,476,4.2,12.700000000000001,48.07,949,-0.8
2013,2,15,15,30,560,171,695,4,12.3,55.97,950,-1.1
2013,2,15,16,30,293,156,336,3.7,11.5,66.08,950,-1.5
2013,2,15,17,30,122,81,187,3.5,11,77.49,950,-1.7000000000000002
2013,2,15,18,30,0,0,0,2,7.4,89.35000000000001,951,-0.7000000000000001
2013,2,15,19,30,0,0,0,2.1,6,102.44,952,-1.5
2013,2,15,20,30,0,0,0,2.2,4.800000000000001,115.3,953,-2.5
2013,2,15,21,30,0,0,0,2.1,3.5,128.15,954,-3.5
2013,2,15,22,30,0,0,0,1.8,2.3000000000000003,140.66,954,-4.4
2013,2,15,23,30,0,0,0,1.4000000000000001,1.2000000000000002,152.1,954,-4.800000000000001
2013,2,16,0,30,0,0,0,0.9,0.8,160.27,954,-5
2013,2,16,1,30,0,0,0,0.7000000000000001,0.8,160.4,954,-5.5
2013,2,16,2,30,0,0,0,0.8,0.2,152.37,954,-6
2013,2,16,3,30,0,0,0,1.2000000000000002,-0.5,140.97,954,-5.9
2013,2,16,4,30,0,0,0,1.3,-0.8,128.47,954,-5.6000000000000005
2013,2,16,5,30,0,0,0,1.4000000000000001,-0.9,115.61,954,-5.300000000000001
2013,2,16,6,30,0,0,0,1.5,-0.5,102.73,954,-4.7
2013,2,16,7,30,0,0,0,2.2,2.3000000000000003,89.56,955,-3.9000000000000004
2013,2,16,8,30,195,48,692,3,6.6000000000000005,77.7,955,-3.1
2013,2,16,9,30,420,66,878,3,10.5,66.23,955,-3.1
2013,2,16,10,30,614,77,962,2.8000000000000003,13.700000000000001,56.02,954,-4
2013,2,16,11,30,755,82,1005,2.8000000000000003,15.9,47.980000000000004,953,-5.1000000000000005
2013,2,16,12,30,830,84,1025,2.9000000000000004,17.3,43.35,952,-5.800000000000001
2013,2,16,13,30,831,84,1026,3.1,18.2,43.27,950,-6.300000000000001
2013,2,16,14,30,760,80,1011,3.3000000000000003,18.8,47.76,949,-6.7
2013,2,16,15,30,619,79,959,3.3000000000000003,18.8,55.71,948,-7.1000000000000005
2013,2,16,16,30,427,67,880,2.6,17.3,65.86,948,-7.300000000000001
2013,2,16,17,30,203,49,702,1.9000000000000001,16,77.3,947,-2.1
2013,2,16,18,30,0,0,0,2.3000000000000003,10.3,89.21000000000001,947,-2
2013,2,16,19,30,0,0,0,2.8000000000000003,9.3,102.28,947,-3
2013,2,16,20,30,0,0,0,3.1,8.6,115.15,948,-3.4000000000000004
2013,2,16,21,30,0,0,0,3.2,7.800000000000001,128,947,-3.6
2013,2,16,22,30,0,0,0,3,6.7,140.48,947,-3.8000000000000003
2013,2,16,23,30,0,0,0,2.6,5.7,151.87,947,-3.8000000000000003
2013,2,17,0,30,0,0,0,2.2,4.7,159.95000000000002,947,-3.8000000000000003
2013,2,17,1,30,0,0,0,1.9000000000000001,3.9000000000000004,160.06,946,-4
2013,2,17,2,30,0,0,0,1.6,3.3000000000000003,152.11,946,-4.2
2013,2,17,3,30,0,0,0,1.5,2.7,140.76,945,-4.4
2013,2,17,4,30,0,0,0,1.4000000000000001,2.2,128.28,945,-4.800000000000001
2013,2,17,5,30,0,0,0,1.4000000000000001,1.8,115.43,945,-5.2
2013,2,17,6,30,0,0,0,1.3,1.8,102.54,945,-5.6000000000000005
2013,2,17,7,30,0,0,0,1.6,4.3,89.4,945,-5.300000000000001
2013,2,17,8,30,205,49,717,2.2,8.4,77.49,945,-5.300000000000001
2013,2,17,9,30,434,68,898,3.3000000000000003,12,65.98,945,-6.2
2013,2,17,10,30,624,79,967,4.5,15.3,55.74,944,-6.7
2013,2,17,11,30,765,87,1008,5.300000000000001,17.8,47.660000000000004,943,-7
2013,2,17,12,30,839,92,1022,5.6000000000000005,19.5,43.01,942,-7.5
2013,2,17,13,30,833,93,1010,5.6000000000000005,20.400000000000002,42.93,941,-7.5
2013,2,17,14,30,760,93,987,5.4,20.8,47.46,940,-7.2
2013,2,17,15,30,616,87,932,5.1000000000000005,20.700000000000003,55.45,939,-6.6000000000000005
2013,2,17,16,30,420,76,834,4.2,19.3,65.64,938,-5.800000000000001
2013,2,17,17,30,198,55,639,3.4000000000000004,18.1,77.11,938,-2.7
2013,2,17,18,30,0,0,0,3.7,13.200000000000001,89.07000000000001,938,-0.30000000000000004
2013,2,17,19,30,0,0,0,4.800000000000001,12.600000000000001,102.13,938,1.2000000000000002
2013,2,17,20,30,0,0,0,5.4,11.8,115,938,2.9000000000000004
2013,2,17,21,30,0,0,0,5.1000000000000005,10.9,127.84,938,4
2013,2,17,22,30,0,0,0,4.6000000000000005,10,140.3,938,4.9
2013,2,17,23,30,0,0,0,4.1000000000000005,9.200000000000001,151.63,938,5.6000000000000005
2013,2,18,0,30,0,0,0,3.6,8.5,159.62,937,6.2
2013,2,18,1,30,0,0,0,3,7.800000000000001,159.72,937,6.9
2013,2,18,2,30,0,0,0,2.5,7.4,151.84,937,7.4
2013,2,18,3,30,0,0,0,2.1,7.1000000000000005,140.54,937,7.1000000000000005
2013,2,18,4,30,0,0,0,1.9000000000000001,6.800000000000001,128.09,937,6.6000000000000005
2013,2,18,5,30,0,0,0,2,6.4,115.24000000000001,938,4.6000000000000005
2013,2,18,6,30,0,0,0,2.6,6.7,102.35000000000001,938,1.8
2013,2,18,7,30,0,0,0,3.9000000000000004,9.3,89.23,939,-1.1
2013,2,18,8,30,204,51,695,5.1000000000000005,13.600000000000001,77.27,940,-3.6
2013,2,18,9,30,431,71,876,6.2,17.8,65.74,940,-4.9
2013,2,18,10,30,626,84,955,7.4,21,55.46,940,-8.1
2013,2,18,11,30,767,95,991,7.7,22.400000000000002,47.33,940,-10.100000000000001
2013,2,18,12,30,840,102,1003,7.5,23,42.65,940,-10.3
2013,2,18,13,30,840,105,999,7.1000000000000005,23.3,42.59,940,-10.4
2013,2,18,14,30,767,102,979,6.6000000000000005,23.1,47.15,939,-10.4
2013,2,18,15,30,622,94,925,5.800000000000001,22.3,55.19,940,-10.3
2013,2,18,16,30,429,80,840,3.9000000000000004,20.200000000000003,65.42,940,-9.9
2013,2,18,17,30,205,57,654,2.6,18.6,76.93,940,-4.800000000000001
2013,2,18,18,30,7,7,0,2,13.9,88.92,942,-2.1
2013,2,18,19,30,0,0,0,2.7,13.100000000000001,101.97,943,-2.7
2013,2,18,20,30,0,0,0,3.7,12.4,114.85000000000001,944,-3.4000000000000004
2013,2,18,21,30,0,0,0,4.5,11.600000000000001,127.68,944,-3.4000000000000004
2013,2,18,22,30,0,0,0,4.7,10.600000000000001,140.11,944,-3.2
2013,2,18,23,30,0,0,0,4.3,9.4,151.39000000000001,945,-3
2013,2,19,0,30,0,0,0,3.9000000000000004,8.4,159.29,945,-2.9000000000000004
2013,2,19,1,30,0,0,0,3.6,7.9,159.37,945,-3
2013,2,19,2,30,0,0,0,2.9000000000000004,7,151.57,945,-3
2013,2,19,3,30,0,0,0,2.3000000000000003,6.1000000000000005,140.32,945,-3
2013,2,19,4,30,0,0,0,2,5.4,127.89,946,-3.1
2013,2,19,5,30,0,0,0,1.8,4.9,115.05,946,-3.1
2013,2,19,6,30,0,0,0,1.9000000000000001,4.800000000000001,102.16,947,-2.9000000000000004
2013,2,19,7,30,0,0,0,2.9000000000000004,6.6000000000000005,89.04,948,-2.8000000000000003
2013,2,19,8,30,89,83,28,4.5,9.700000000000001,77.04,949,-3.4000000000000004
2013,2,19,9,30,349,121,549,5.4,11.600000000000001,65.48,949,-4.5
2013,2,19,10,30,488,200,505,5.800000000000001,12.4,55.17,948,-4.9
2013,2,19,11,30,582,274,451,6.300000000000001,13.4,47,947,-4.800000000000001
2013,2,19,12,30,661,279,516,6.7,14.600000000000001,42.300000000000004,946,-4.6000000000000005
2013,2,19,13,30,465,369,129,7,15.700000000000001,42.24,944,-4.2
2013,2,19,14,30,284,267,26,7,16.400000000000002,46.84,943,-3.6
2013,2,19,15,30,164,163,2,7,16.400000000000002,54.93,942,-3
2013,2,19,16,30,155,150,12,6.4,15.600000000000001,65.21000000000001,942,-2.1
2013,2,19,17,30,64,64,0,5.9,15,76.74,942,-0.7000000000000001
2013,2,19,18,30,2,2,0,4.1000000000000005,13,88.76,943,1.1
2013,2,19,19,30,0,0,0,3.8000000000000003,12.3,101.82000000000001,943,2.7
2013,2,19,20,30,0,0,0,3.6,11.9,114.7,943,3.8000000000000003
2013,2,19,21,30,0,0,0,3.4000000000000004,11.700000000000001,127.52,943,4.6000000000000005
2013,2,19,22,30,0,0,0,3.8000000000000003,11.700000000000001,139.93,942,5.1000000000000005
2013,2,19,23,30,0,0,0,4.4,11.8,151.15,942,5.6000000000000005
2013,2,20,0,30,0,0,0,4.9,11.8,158.96,941,6.1000000000000005
2013,2,20,1,30,0,0,0,5.1000000000000005,11.5,159.03,941,6.800000000000001
2013,2,20,2,30,0,0,0,5.2,10.9,151.29,941,7.300000000000001
2013,2,20,3,30,0,0,0,5.4,10.100000000000001,140.09,940,7.6000000000000005
2013,2,20,4,30,0,0,0,5.300000000000001,9.4,127.68,939,7.4
2013,2,20,5,30,0,0,0,5.1000000000000005,9,114.86,939,7.1000000000000005
2013,2,20,6,30,0,0,0,4.7,8.9,101.96000000000001,939,7.1000000000000005
2013,2,20,7,30,11,11,20,4.6000000000000005,9.600000000000001,88.86,939,7.6000000000000005
2013,2,20,8,30,43,43,0,5.2,11,76.82000000000001,938,8.4
2013,2,20,9,30,44,44,0,5.9,13,65.23,938,9.4
2013,2,20,10,30,78,78,0,6.300000000000001,15.700000000000001,54.88,937,10.100000000000001
2013,2,20,11,30,213,207,9,6.4,18.900000000000002,46.67,936,10
2013,2,20,12,30,137,137,0,6.300000000000001,21.6,41.94,934,8.700000000000001
2013,2,20,13,30,183,178,6,6.1000000000000005,23.5,41.89,932,6.4
2013,2,20,14,30,220,213,10,6,24.6,46.53,931,3.7
2013,2,20,15,30,618,88,917,5.6000000000000005,24.700000000000003,54.67,930,0.8
2013,2,20,16,30,214,180,79,4.1000000000000005,23.200000000000003,64.99,930,-0.9
2013,2,20,17,30,53,53,0,3,21.8,76.56,929,1.7000000000000002
2013,2,20,18,30,16,13,130,3.9000000000000004,16.6,88.62,929,3.8000000000000003
2013,2,20,19,30,0,0,0,5.5,15.9,101.67,929,6.300000000000001
2013,2,20,20,30,0,0,0,6.2,15,114.55,929,8.8
2013,2,20,21,30,0,0,0,5.7,14.100000000000001,127.36,929,9
2013,2,20,22,30,0,0,0,4.6000000000000005,13.100000000000001,139.74,929,7.5
2013,2,20,23,30,0,0,0,3.7,11.9,150.9,929,5.300000000000001
2013,2,21,0,30,0,0,0,3.8000000000000003,10.8,158.63,930,3.1
2013,2,21,1,30,0,0,0,4.6000000000000005,10.200000000000001,158.67000000000002,931,1
2013,2,21,2,30,0,0,0,5.4,9.8,151,932,-0.5
2013,2,21,3,30,0,0,0,5.800000000000001,9.200000000000001,139.86,933,-0.1
2013,2,21,4,30,0,0,0,5.4,8.4,127.47,934,0.4
2013,2,21,5,30,0,0,0,4.6000000000000005,7.300000000000001,114.66,935,-0.5
2013,2,21,6,30,0,0,0,4.2,6.800000000000001,101.76,936,-1.7000000000000002
2013,2,21,7,30,17,12,213,4.9,8,88.67,936,-2.5
2013,2,21,8,30,223,47,757,6.4,10.5,76.58,937,-3.4000000000000004
2013,2,21,9,30,453,65,918,7.7,12.600000000000001,64.97,937,-6
2013,2,21,10,30,643,76,979,8.3,14.4,54.58,937,-9.4
2013,2,21,11,30,784,85,1013,8.4,16.2,46.34,936,-10.600000000000001
2013,2,21,12,30,857,93,1021,8.1,17.7,41.58,936,-10.3
2013,2,21,13,30,857,94,1019,7.6000000000000005,18.6,41.53,935,-10
2013,2,21,14,30,784,90,1004,6.9,19.1,46.22,935,-10.100000000000001
2013,2,21,15,30,643,84,961,6.1000000000000005,19,54.410000000000004,935,-10.5
2013,2,21,16,30,453,72,893,4.5,17.900000000000002,64.77,935,-10.9
2013,2,21,17,30,223,54,717,3.3000000000000003,16.900000000000002,76.37,935,-8.8
2013,2,21,18,30,18,14,172,1.5,10.700000000000001,88.46000000000001,937,-4.5
2013,2,21,19,30,0,0,0,1.6,9.4,101.52,937,-4.6000000000000005
2013,2,21,20,30,0,0,0,1.7000000000000002,8.6,114.4,938,-4.9
2013,2,21,21,30,0,0,0,1.9000000000000001,8.3,127.2,938,-5.300000000000001
2013,2,21,22,30,0,0,0,2.2,8,139.55,938,-5.800000000000001
2013,2,21,23,30,0,0,0,2.2,7.4,150.66,938,-6.1000000000000005
2013,2,22,0,30,0,0,0,2,6.4,158.29,938,-5.9
2013,2,22,1,30,0,0,0,1.8,5.4,158.32,939,-5.6000000000000005
2013,2,22,2,30,0,0,0,1.6,4.6000000000000005,150.71,939,-5.300000000000001
2013,2,22,3,30,0,0,0,1.6,4,139.62,940,-4.9
2013,2,22,4,30,0,0,0,1.8,3.4000000000000004,127.26,940,-4.6000000000000005
2013,2,22,5,30,0,0,0,2.2,2.7,114.45,941,-4.3
2013,2,22,6,30,0,0,0,3,2.3000000000000003,101.55,941,-3.7
2013,2,22,7,30,9,9,0,3.9000000000000004,3.1,88.46000000000001,942,-3.3000000000000003
2013,2,22,8,30,155,80,316,4.1000000000000005,5.4,76.35000000000001,942,-3.5
2013,2,22,9,30,441,75,856,3.5,8.6,64.7,942,-4
2013,2,22,10,30,636,86,942,2.3000000000000003,12.200000000000001,54.28,942,-4.4
2013,2,22,11,30,772,93,977,1.7000000000000002,15.8,46,941,-4.9
2013,2,22,12,30,842,106,979,2.3000000000000003,18.5,41.21,940,-5.5
2013,2,22,13,30,842,107,977,2.6,19.900000000000002,41.18,939,-5.7
2013,2,22,14,30,769,103,958,2.7,20.5,45.910000000000004,939,-5.9
2013,2,22,15,30,631,94,918,2.8000000000000003,20.6,54.160000000000004,938,-6.2
2013,2,22,16,30,367,119,578,2.3000000000000003,19.5,64.56,938,-6.7
2013,2,22,17,30,215,57,661,1.6,18.6,76.19,938,-2.6
2013,2,22,18,30,19,14,164,1.2000000000000002,13.700000000000001,88.32000000000001,939,-2
2013,2,22,19,30,0,0,0,1.4000000000000001,11.9,101.36,940,-3.3000000000000003
2013,2,22,20,30,0,0,0,1.6,10.200000000000001,114.25,941,-3.8000000000000003
2013,2,22,21,30,0,0,0,1.7000000000000002,8.6,127.04,941,-3.8000000000000003
2013,2,22,22,30,0,0,0,1.7000000000000002,7.300000000000001,139.36,942,-3.8000000000000003
2013,2,22,23,30,0,0,0,1.5,6.300000000000001,150.41,942,-3.8000000000000003
2013,2,23,0,30,0,0,0,1.3,5.6000000000000005,157.95000000000002,942,-3.8000000000000003
2013,2,23,1,30,0,0,0,1,5.300000000000001,157.96,941,-3.7
2013,2,23,2,30,0,0,0,0.6000000000000001,5,150.42000000000002,941,-3.8000000000000003
2013,2,23,3,30,0,0,0,0.6000000000000001,4.1000000000000005,139.37,941,-3.7
2013,2,23,4,30,0,0,0,1.1,3.1,127.04,941,-3.9000000000000004
2013,2,23,5,30,0,0,0,1.7000000000000002,2.7,114.24000000000001,942,-4.4
2013,2,23,6,30,0,0,0,2.4000000000000004,3.1,101.34,942,-5
2013,2,23,7,30,21,14,211,3.6,5.2,88.26,943,-5.4
2013,2,23,8,30,228,50,741,4.800000000000001,9.1,76.11,943,-5.9
2013,2,23,9,30,464,65,925,5.5,12.700000000000001,64.44,943,-8.5
2013,2,23,10,30,662,73,1001,5.300000000000001,15.200000000000001,53.980000000000004,943,-11.5
2013,2,23,11,30,805,79,1039,5,17.1,45.660000000000004,942,-13.200000000000001
2013,2,23,12,30,879,84,1052,4.7,18.6,40.85,941,-14.200000000000001
2013,2,23,13,30,880,84,1052,4.3,19.8,40.82,940,-14.700000000000001
2013,2,23,14,30,806,80,1037,3.7,20.5,45.6,939,-14.9
2013,2,23,15,30,662,80,988,2.8000000000000003,20.700000000000003,53.9,939,-14.700000000000001
2013,2,23,16,30,464,69,913,1.4000000000000001,19.8,64.34,938,-14
2013,2,23,17,30,229,51,737,0.4,19,76.01,938,-6
2013,2,23,18,30,22,15,235,1.4000000000000001,13.3,88.17,937,-6.1000000000000005
2013,2,23,19,30,0,0,0,1.9000000000000001,10.9,101.21000000000001,938,-6.800000000000001
2013,2,23,20,30,0,0,0,2.5,9.9,114.10000000000001,938,-7.9
2013,2,23,21,30,0,0,0,2.9000000000000004,9.4,126.88000000000001,938,-8.6
2013,2,23,22,30,0,0,0,3,8.6,139.17000000000002,938,-8.5
2013,2,23,23,30,0,0,0,2.8000000000000003,7.800000000000001,150.15,937,-7.800000000000001
2013,2,24,0,30,0,0,0,2.6,7,157.61,936,-6.9
2013,2,24,1,30,0,0,0,2.5,6.300000000000001,157.6,936,-5.9
2013,2,24,2,30,0,0,0,2.4000000000000004,5.9,150.12,936,-4.9
2013,2,24,3,30,0,0,0,2.5,5.5,139.12,935,-4.1000000000000005
2013,2,24,4,30,0,0,0,2.6,5.2,126.82000000000001,935,-3.3000000000000003
2013,2,24,5,30,0,0,0,2.7,4.800000000000001,114.03,935,-2.4000000000000004
2013,2,24,6,30,0,0,0,2.8000000000000003,4.800000000000001,101.13,935,-1.5
2013,2,24,7,30,22,15,216,3.6,6.7,88.06,935,-0.7000000000000001
2013,2,24,8,30,225,52,708,4.5,10.4,75.87,935,0
2013,2,24,9,30,452,70,876,5,14.700000000000001,64.17,935,0
2013,2,24,10,30,647,80,958,5.2,19,53.67,935,-1.2000000000000002
2013,2,24,11,30,789,85,1000,5.1000000000000005,22.5,45.31,934,-3.7
2013,2,24,12,30,867,89,1022,5,24.8,40.47,932,-6.300000000000001
2013,2,24,13,30,868,89,1023,5.1000000000000005,26,40.47,931,-8.3
2013,2,24,14,30,794,87,1005,5.300000000000001,26.5,45.29,930,-9.700000000000001
2013,2,24,15,30,653,80,967,5.300000000000001,26.200000000000003,53.64,929,-10.700000000000001
2013,2,24,16,30,458,69,890,4.3,24.5,64.13,928,-11.4
2013,2,24,17,30,229,52,723,3.4000000000000004,23.1,75.83,928,-8.1
2013,2,24,18,30,23,15,212,2.9000000000000004,16.8,88.02,927,-6.2
2013,2,24,19,30,0,0,0,2.7,15.3,101.06,927,-5
2013,2,24,20,30,0,0,0,2.6,13.8,113.95,929,-1.7000000000000002
2013,2,24,21,30,0,0,0,4.6000000000000005,12.9,126.72,931,-0.6000000000000001
2013,2,24,22,30,0,0,0,7.2,11.600000000000001,138.98,932,-3.1
2013,2,24,23,30,0,0,0,7.6000000000000005,9.8,149.9,933,-8.3
2013,2,25,0,30,0,0,0,7.2,8.6,157.27,933,-10.700000000000001
2013,2,25,1,30,0,0,0,6.800000000000001,7.6000000000000005,157.23,933,-9.600000000000001
2013,2,25,2,30,0,0,0,6.4,6.7,149.81,933,-8.200000000000001
2013,2,25,3,30,0,0,0,6.300000000000001,6,138.87,933,-8.700000000000001
2013,2,25,4,30,0,0,0,6.9,5.7,126.59,933,-10.200000000000001
2013,2,25,5,30,0,0,0,7.7,5.5,113.81,933,-11.8
2013,2,25,6,30,0,0,0,8.8,5.4,100.91,934,-11.200000000000001
2013,2,25,7,30,21,18,79,10.200000000000001,5.7,87.85000000000001,934,-6.7
2013,2,25,8,30,28,28,0,11.700000000000001,6.4,75.63,935,-3.8000000000000003
2013,2,25,9,30,139,139,0,12.600000000000001,7.4,63.9,936,-4.6000000000000005
2013,2,25,10,30,107,107,0,13.200000000000001,8.6,53.370000000000005,936,-5.5
2013,2,25,11,30,518,345,244,13.600000000000001,10,44.96,937,-6.2
2013,2,25,12,30,844,122,944,13.8,11.100000000000001,40.1,937,-6.6000000000000005
2013,2,25,13,30,843,124,940,13.4,11.8,40.11,937,-6.800000000000001
2013,2,25,14,30,775,118,929,12.600000000000001,12.100000000000001,44.980000000000004,937,-6.9
2013,2,25,15,30,637,104,893,11.4,12.100000000000001,53.39,937,-7.300000000000001
2013,2,25,16,30,448,86,824,10,11.700000000000001,63.92,938,-7.800000000000001
2013,2,25,17,30,223,60,658,9.200000000000001,11.4,75.65,938,-8.3
2013,2,25,18,30,24,17,180,5.7,8.8,87.86,939,-8.3
2013,2,25,19,30,0,0,0,4.3,7.2,100.91,939,-7.9
2013,2,25,20,30,0,0,0,3.3000000000000003,5.7,113.8,940,-7.4
2013,2,25,21,30,0,0,0,2.5,4.3,126.55,940,-7
2013,2,25,22,30,0,0,0,2.1,3.3000000000000003,138.79,940,-6.7
2013,2,25,23,30,0,0,0,1.9000000000000001,2.5,149.64000000000001,940,-6.7
2013,2,26,0,30,0,0,0,2,1.9000000000000001,156.92000000000002,940,-6.9
2013,2,26,1,30,0,0,0,2.1,1.3,156.86,940,-7.2
2013,2,26,2,30,0,0,0,2.1,0.8,149.5,940,-7.7
2013,2,26,3,30,0,0,0,2,0.2,138.61,940,-8.1
2013,2,26,4,30,0,0,0,2,-0.2,126.36,939,-8.700000000000001
2013,2,26,5,30,0,0,0,2,-0.6000000000000001,113.59,939,-9.3
2013,2,26,6,30,0,0,0,2,-0.1,100.69,940,-9.8
