Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3971744,-,b'Western Australia',b'Australia',-28.46,114.55,8,83,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,7,29,2,0,15.5,0.71,0.046400000000000004,0.7000000000000001,0,0,0,1,12.9,0,0,0,0,0.28200000000000003,84.73,156.91,0.17,1019,1.2000000000000002,140,6.1000000000000005
2020,7,29,3,0,15.200000000000001,0.73,0.045700000000000005,0.7000000000000001,0,0,0,1,12.700000000000001,0,0,0,0,0.28,85.26,144.08,0.17,1019,1.2000000000000002,137,6.2
2020,7,29,4,0,14.9,0.75,0.0449,0.7000000000000001,0,0,0,1,12.5,0,0,0,0,0.279,85.8,130.92000000000002,0.17,1019,1.2000000000000002,132,6.300000000000001
2020,7,29,5,0,14.600000000000001,0.78,0.0438,0.7000000000000001,0,0,0,1,12.3,0,0,0,0,0.278,86.24,117.77,0.17,1019,1.2000000000000002,127,6.4
2020,7,29,6,0,14.3,0.8200000000000001,0.043300000000000005,0.7000000000000001,0,0,0,1,12.100000000000001,0,0,0,0,0.278,86.41,104.8,0.17,1019,1.1,121,6.4
2020,7,29,7,0,14.4,0.88,0.0431,0.7000000000000001,0,0,0,1,11.8,0,0,0,0,0.277,84.54,92.18,0.17,1020,1.1,115,6.800000000000001
2020,7,29,8,0,15.5,0.9500000000000001,0.042300000000000004,0.7000000000000001,40,550,135,0,11.600000000000001,40,550,0,135,0.275,77.68,80.02,0.17,1020,1.1,110,7.2
2020,7,29,9,0,17.2,1.02,0.0412,0.7000000000000001,59,763,334,0,11.3,59,763,0,334,0.274,68.12,68.9,0.17,1020,1,107,7.7
2020,7,29,10,0,18.400000000000002,1.08,0.0397,0.7000000000000001,69,855,508,0,11.100000000000001,69,855,0,508,0.272,62.32,59.17,0.17,1020,1,104,7.2
2020,7,29,11,0,19.5,1.1,0.0392,0.7000000000000001,75,900,633,0,10.9,75,900,0,633,0.272,57.47,51.7,0.17,1019,1,103,6.300000000000001
2020,7,29,12,0,20.6,1.1500000000000001,0.0368,0.7000000000000001,76,922,698,0,10.600000000000001,76,922,0,698,0.272,52.57,47.58,0.17,1018,1,104,5.4
2020,7,29,13,0,21.6,1.18,0.0347,0.7000000000000001,75,924,697,0,10.100000000000001,75,924,0,697,0.271,47.96,47.7,0.17,1017,1,108,4.5
2020,7,29,14,0,22.3,1.1400000000000001,0.035300000000000005,0.7000000000000001,73,904,629,0,9.9,73,904,0,629,0.271,45.19,52.02,0.17,1016,1,120,3.8000000000000003
2020,7,29,15,0,22.6,1.1400000000000001,0.0346,0.7000000000000001,66,860,500,0,10,66,860,0,500,0.27,44.67,59.64,0.17,1016,1,138,3.4000000000000004
2020,7,29,16,0,22.3,1.1500000000000001,0.0344,0.7000000000000001,56,769,325,0,10.8,56,769,0,325,0.27,48.01,69.46000000000001,0.17,1016,1,159,3.6
2020,7,29,17,0,20.6,1.1400000000000001,0.0347,0.7000000000000001,37,554,127,1,11.5,37,554,0,127,0.269,56,80.64,0.17,1016,1.1,171,4.2
2020,7,29,18,0,19.5,1.1400000000000001,0.0352,0.7000000000000001,0,0,0,1,11.600000000000001,0,0,0,0,0.269,60.08,92.83,0.17,1017,1.1,170,4.9
2020,7,29,19,0,19.1,1.1300000000000001,0.035500000000000004,0.7000000000000001,0,0,0,1,12,0,0,0,0,0.269,63.27,105.47,0.17,1017,1.1,164,5.2
2020,7,29,20,0,18.8,1.1300000000000001,0.0354,0.7000000000000001,0,0,0,1,12.200000000000001,0,0,0,0,0.269,65.54,118.45,0.17,1017,1.1,155,5.300000000000001
2020,7,29,21,0,18.400000000000002,1.1500000000000001,0.0349,0.7000000000000001,0,0,0,1,12.200000000000001,0,0,0,0,0.269,67.33,131.61,0.17,1017,1.1,146,5.300000000000001
2020,7,29,22,0,18,1.17,0.0341,0.7000000000000001,0,0,0,1,12.100000000000001,0,0,0,0,0.269,68.55,144.75,0.17,1017,1,138,5.2
2020,7,29,23,0,17.3,1.21,0.033,0.7000000000000001,0,0,0,1,11.8,0,0,0,0,0.268,70.26,157.51,0.17,1016,1,128,5.1000000000000005
2020,7,30,0,0,16.6,1.26,0.0315,0.7000000000000001,0,0,0,1,11.4,0,0,0,0,0.268,71.32000000000001,168.15,0.17,1016,1,117,4.9
2020,7,30,1,0,16,1.31,0.0303,0.7000000000000001,0,0,0,1,10.9,0,0,0,0,0.268,71.89,167.69,0.17,1016,1,110,4.800000000000001
2020,7,30,2,0,15.4,1.35,0.0296,0.7000000000000001,0,0,0,1,10.600000000000001,0,0,0,0,0.268,73.07000000000001,156.79,0.17,1015,1,105,4.7
2020,7,30,3,0,14.9,1.37,0.0292,0.7000000000000001,0,0,0,1,10.4,0,0,0,0,0.267,74.34,143.98,0.17,1015,1,102,4.3
2020,7,30,4,0,14.4,1.3900000000000001,0.0286,0.7000000000000001,0,0,0,1,10.3,0,0,0,0,0.268,76.23,130.82,0.17,1015,1,94,4.4
2020,7,30,5,0,14.200000000000001,1.41,0.028,0.7000000000000001,0,0,0,1,9.9,0,0,0,0,0.269,75.52,117.66,0.17,1015,0.9,86,4.4
2020,7,30,6,0,14,1.42,0.0281,0.7000000000000001,0,0,0,1,9.4,0,0,0,0,0.27,73.79,104.69,0.17,1015,1,81,3.8000000000000003
2020,7,30,7,0,14.5,1.42,0.0284,0.7000000000000001,0,0,0,1,8.9,0,0,0,0,0.27,69.27,92.05,0.17,1015,1,78,3.2
2020,7,30,8,0,16,1.42,0.0285,0.7000000000000001,37,596,142,0,8.200000000000001,37,596,0,142,0.269,60.02,79.88,0.17,1015,1,74,2.9000000000000004
2020,7,30,9,0,17.6,1.42,0.0285,0.7000000000000001,54,789,340,0,7.800000000000001,54,789,0,340,0.268,52.57,68.73,0.17,1015,1,81,1.6
2020,7,30,10,0,19.700000000000003,1.41,0.0286,0.7000000000000001,63,869,511,0,7.5,63,869,0,511,0.268,45.31,58.980000000000004,0.17,1015,1.1,127,0.7000000000000001
2020,7,30,11,0,21.700000000000003,1.27,0.0303,0.7000000000000001,70,909,636,0,7.6000000000000005,70,909,0,636,0.267,40.21,51.480000000000004,0.17,1014,1.1,199,1.2000000000000002
2020,7,30,12,0,22.700000000000003,1.25,0.0308,0.7000000000000001,73,926,701,0,8.4,73,926,0,701,0.267,39.86,47.34,0.17,1014,1.1,203,2
2020,7,30,13,0,22.900000000000002,1.22,0.0322,0.7000000000000001,74,924,699,0,9.200000000000001,74,924,0,699,0.266,41.79,47.46,0.17,1013,1.1,206,2.9000000000000004
2020,7,30,14,0,22.700000000000003,1.22,0.0337,0.7000000000000001,72,900,628,0,10.3,72,900,0,628,0.266,45.46,51.81,0.17,1013,1.2000000000000002,205,3.9000000000000004
2020,7,30,15,0,22.200000000000003,1.1500000000000001,0.036500000000000005,0.7000000000000001,67,848,498,0,11.5,67,848,0,498,0.265,50.71,59.46,0.17,1013,1.3,199,5.1000000000000005
2020,7,30,16,0,21.200000000000003,1.06,0.040400000000000005,0.7000000000000001,58,747,322,0,12.9,58,747,0,322,0.265,59,69.31,0.17,1013,1.4000000000000001,192,6.300000000000001
2020,7,30,17,0,19.8,0.96,0.045000000000000005,0.7000000000000001,39,519,125,1,14.200000000000001,39,519,0,125,0.266,70.11,80.51,0.17,1014,1.5,185,6.6000000000000005
2020,7,30,18,0,19,0.86,0.0495,0.7000000000000001,0,0,0,1,14.9,0,0,0,0,0.268,77.34,92.72,0.17,1015,1.6,180,6.6000000000000005
2020,7,30,19,0,18.5,0.78,0.052500000000000005,0.7000000000000001,0,0,0,1,15.100000000000001,0,0,0,0,0.269,80.56,105.38,0.17,1015,1.6,175,6.4
2020,7,30,20,0,18.1,0.73,0.0538,0.7000000000000001,0,0,0,1,15,0,0,0,0,0.271,82.13,118.37,0.17,1016,1.6,171,6.1000000000000005
2020,7,30,21,0,17.7,0.6900000000000001,0.0545,0.7000000000000001,0,0,0,1,14.8,0,0,0,0,0.272,82.97,131.52,0.17,1016,1.6,169,5.7
2020,7,30,22,0,17.3,0.67,0.055600000000000004,0.7000000000000001,0,0,0,1,14.4,0,0,0,0,0.274,83.29,144.66,0.17,1015,1.6,168,5.5
2020,7,30,23,0,17,0.64,0.057800000000000004,0.7000000000000001,0,0,0,1,14.200000000000001,0,0,0,0,0.275,83.35000000000001,157.4,0.17,1015,1.6,168,5.300000000000001
2020,7,31,0,0,16.8,0.6,0.0618,0.7000000000000001,0,0,0,1,14,0,0,0,0,0.277,83.34,167.94,0.17,1015,1.6,169,5.1000000000000005
2020,7,31,1,0,16.6,0.55,0.0673,0.7000000000000001,0,0,0,1,13.9,0,0,0,0,0.279,83.86,167.48,0.17,1015,1.6,170,5
2020,7,31,2,0,16.5,0.52,0.0716,0.7000000000000001,0,0,0,3,13.8,0,0,0,0,0.28,84.05,156.66,0.17,1015,1.6,170,5
2020,7,31,3,0,16.400000000000002,0.52,0.0738,0.7000000000000001,0,0,0,3,13.700000000000001,0,0,0,0,0.28200000000000003,84.24,143.87,0.17,1015,1.7000000000000002,168,5.1000000000000005
2020,7,31,4,0,16.5,0.53,0.0758,0.7000000000000001,0,0,0,3,13.700000000000001,0,0,0,0,0.28300000000000003,83.34,130.72,0.17,1015,1.7000000000000002,166,5.300000000000001
2020,7,31,5,0,16.400000000000002,0.54,0.079,0.7000000000000001,0,0,0,1,13.600000000000001,0,0,0,0,0.28500000000000003,83.42,117.56,0.17,1016,1.8,162,5.300000000000001
2020,7,31,6,0,16.400000000000002,0.53,0.0834,0.7000000000000001,0,0,0,3,13.5,0,0,0,0,0.28700000000000003,82.92,104.57000000000001,0.17,1016,1.8,159,5.2
2020,7,31,7,0,16.8,0.53,0.0828,0.7000000000000001,0,0,0,8,13.4,0,0,0,0,0.28800000000000003,80.51,91.92,0.17,1017,1.8,156,5.5
2020,7,31,8,0,17.5,0.53,0.07880000000000001,0.7000000000000001,50,450,130,7,13.3,50,450,5,130,0.29,76.31,79.73,0.17,1017,1.8,153,5.9
2020,7,31,9,0,18.3,0.52,0.0745,0.7000000000000001,73,684,323,1,13,73,684,0,323,0.292,71.43,68.56,0.17,1018,1.7000000000000002,151,5.9
2020,7,31,10,0,18.900000000000002,0.54,0.0682,0.7000000000000001,84,795,496,1,12.8,84,795,0,496,0.295,67.63,58.78,0.17,1018,1.6,150,5.4
2020,7,31,11,0,19.5,0.5700000000000001,0.062400000000000004,0.7000000000000001,89,851,622,0,12.600000000000001,89,851,0,622,0.297,64.31,51.25,0.17,1017,1.6,154,4.9
2020,7,31,12,0,19.900000000000002,0.62,0.0545,0.7000000000000001,88,884,689,0,12.4,88,884,0,689,0.298,62.120000000000005,47.1,0.17,1016,1.5,164,4.7
2020,7,31,13,0,20.200000000000003,0.65,0.0499,0.7000000000000001,85,888,689,1,12.4,85,888,0,689,0.298,60.75,47.22,0.17,1016,1.5,173,4.9
2020,7,31,14,0,20.200000000000003,0.68,0.0463,0.7000000000000001,80,875,624,0,12.4,80,875,0,624,0.298,60.92,51.59,0.17,1016,1.4000000000000001,179,5.300000000000001
2020,7,31,15,0,20,0.68,0.044700000000000004,0.7000000000000001,72,830,496,0,12.600000000000001,72,830,0,496,0.299,62.230000000000004,59.27,0.17,1016,1.4000000000000001,181,5.7
2020,7,31,16,0,19.5,0.68,0.0438,0.7000000000000001,61,736,323,0,12.8,61,736,0,323,0.3,65.32000000000001,69.15,0.17,1016,1.4000000000000001,180,6.1000000000000005
2020,7,31,17,0,18.5,0.67,0.0439,0.7000000000000001,40,519,127,0,13.3,40,519,0,127,0.299,71.85000000000001,80.38,0.17,1017,1.4000000000000001,178,5.9
2020,7,31,18,0,17.8,0.67,0.0443,0.7000000000000001,0,0,0,1,13.9,0,0,0,0,0.298,78.01,92.61,0.17,1017,1.4000000000000001,174,5.800000000000001
2020,7,31,19,0,17.5,0.66,0.0446,0.7000000000000001,0,0,0,1,14.4,0,0,0,0,0.296,81.92,105.28,0.17,1018,1.4000000000000001,171,6
2020,7,31,20,0,17.3,0.66,0.0444,0.7000000000000001,0,0,0,1,14.600000000000001,0,0,0,0,0.294,84.21000000000001,118.28,0.17,1018,1.4000000000000001,167,6.1000000000000005
2020,7,31,21,0,17.1,0.68,0.0434,0.7000000000000001,0,0,0,1,14.700000000000001,0,0,0,0,0.292,85.71000000000001,131.44,0.17,1018,1.4000000000000001,165,6.2
2020,7,31,22,0,16.900000000000002,0.71,0.042300000000000004,0.7000000000000001,0,0,0,1,14.600000000000001,0,0,0,0,0.292,86.21000000000001,144.57,0.17,1018,1.4000000000000001,163,6.2
2020,7,31,23,0,16.7,0.73,0.0419,0.7000000000000001,0,0,0,1,14.3,0,0,0,0,0.291,85.88,157.28,0.17,1018,1.4000000000000001,159,6.1000000000000005
2020,8,1,0,0,16.400000000000002,0.76,0.042,0.7000000000000001,0,0,0,1,14,0,0,0,0,0.291,85.46000000000001,167.74,0.17,1018,1.4000000000000001,154,6.1000000000000005
2020,8,1,1,0,16.1,0.77,0.0425,0.7000000000000001,0,0,0,2,13.600000000000001,0,0,0,0,0.29,84.9,167.27,0.17,1018,1.4000000000000001,149,6.1000000000000005
2020,8,1,2,0,15.8,0.77,0.0431,0.7000000000000001,0,0,0,1,13.200000000000001,0,0,0,0,0.289,84.78,156.52,0.17,1018,1.4000000000000001,143,6.2
2020,8,1,3,0,15.3,0.78,0.043500000000000004,0.7000000000000001,0,0,0,1,13,0,0,0,0,0.289,86.34,143.76,0.17,1018,1.3,138,6.300000000000001
2020,8,1,4,0,15,0.8,0.0441,0.7000000000000001,0,0,0,1,12.8,0,0,0,0,0.289,86.89,130.61,0.17,1018,1.3,135,6.300000000000001
2020,8,1,5,0,14.700000000000001,0.8300000000000001,0.0461,0.7000000000000001,0,0,0,3,12.600000000000001,0,0,0,0,0.28800000000000003,87.47,117.45,0.17,1018,1.3,132,6.2
2020,8,1,6,0,14.4,0.88,0.0468,0.7000000000000001,0,0,0,1,12.5,0,0,0,0,0.28600000000000003,88.19,104.45,0.17,1019,1.3,130,6
2020,8,1,7,0,14.700000000000001,0.9400000000000001,0.0459,0.7000000000000001,0,0,0,1,12.4,0,0,0,0,0.28300000000000003,85.86,91.78,0.17,1019,1.3,127,6.2
2020,8,1,8,0,15.9,0.98,0.0448,0.68,42,551,141,0,12.4,42,551,0,141,0.281,79.68,79.58,0.17,1020,1.3,125,6.5
2020,8,1,9,0,17.5,1.03,0.0434,0.68,61,759,340,0,12.3,61,759,0,340,0.279,71.31,68.38,0.17,1020,1.2000000000000002,124,6.4
2020,8,1,10,0,18.8,1.08,0.043300000000000005,0.68,71,848,514,0,11.700000000000001,71,848,0,514,0.278,63.38,58.57,0.17,1020,1.2000000000000002,126,5.9
2020,8,1,11,0,19.5,1.01,0.0478,0.68,80,887,638,0,11.200000000000001,80,887,0,638,0.277,58.56,51.02,0.17,1019,1.2000000000000002,132,5.4
2020,8,1,12,0,20.1,1.09,0.0487,0.68,83,906,703,3,10.600000000000001,243,458,0,556,0.276,54.34,46.85,0.17,1018,1.2000000000000002,140,5.2
2020,8,1,13,0,20.6,1.1400000000000001,0.0536,0.68,86,901,700,3,10.100000000000001,217,521,0,573,0.275,51.120000000000005,46.980000000000004,0.17,1017,1.2000000000000002,148,5.1000000000000005
2020,8,1,14,0,20.8,1.25,0.053000000000000005,0.68,82,882,632,1,9.8,82,882,0,632,0.276,49.44,51.370000000000005,0.17,1016,1.2000000000000002,155,5.2
2020,8,1,15,0,20.8,1.26,0.0499,0.68,73,839,504,0,9.8,73,839,0,504,0.276,49.43,59.09,0.17,1016,1.2000000000000002,161,5.4
2020,8,1,16,0,20.5,1.26,0.0489,0.68,61,746,329,0,10.200000000000001,61,746,0,329,0.278,51.54,69,0.17,1016,1.2000000000000002,165,5.4
2020,8,1,17,0,19.6,1.24,0.0516,0.68,41,529,130,0,10.9,41,529,0,130,0.281,57.09,80.25,0.17,1016,1.2000000000000002,169,5.4
2020,8,1,18,0,19.200000000000003,1.2,0.054900000000000004,0.68,0,0,0,1,11.200000000000001,0,0,0,0,0.28400000000000003,59.7,92.5,0.17,1017,1.2000000000000002,170,5.7
2020,8,1,19,0,19.1,1.17,0.054900000000000004,0.68,0,0,0,1,11.3,0,0,0,0,0.28600000000000003,60.7,105.19,0.17,1017,1.2000000000000002,168,6
2020,8,1,20,0,18.900000000000002,1.1500000000000001,0.052500000000000005,0.68,0,0,0,1,11.3,0,0,0,0,0.28800000000000003,61.36,118.2,0.17,1017,1.2000000000000002,164,6.1000000000000005
2020,8,1,21,0,18.5,1.1500000000000001,0.047900000000000005,0.68,0,0,0,4,11.200000000000001,0,0,0,0,0.289,62.33,131.36,0.17,1017,1.2000000000000002,159,6.2
2020,8,1,22,0,17.8,1.17,0.044700000000000004,0.68,0,0,0,3,11,0,0,0,0,0.29,64.43,144.48,0.17,1017,1.2000000000000002,153,6.300000000000001
2020,8,1,23,0,17.2,1.2,0.0444,0.68,0,0,0,8,10.9,0,0,0,0,0.29,66.46000000000001,157.16,0.17,1016,1.2000000000000002,149,6.300000000000001
2020,8,2,0,0,16.6,1.22,0.0456,0.68,0,0,0,1,10.9,0,0,0,0,0.292,69.25,167.52,0.17,1016,1.2000000000000002,146,6.4
2020,8,2,1,0,16.1,1.25,0.0451,0.68,0,0,0,7,11,0,0,0,0,0.295,71.57000000000001,167.04,0.17,1016,1.2000000000000002,144,6.5
2020,8,2,2,0,15.600000000000001,1.29,0.043000000000000003,0.68,0,0,0,3,10.9,0,0,0,0,0.297,73.75,156.38,0.17,1015,1.2000000000000002,143,6.4
2020,8,2,3,0,15.100000000000001,1.32,0.0459,0.68,0,0,0,3,10.9,0,0,0,0,0.298,76.15,143.64000000000001,0.17,1015,1.2000000000000002,141,6.2
2020,8,2,4,0,14.700000000000001,1.31,0.051300000000000005,0.68,0,0,0,1,10.9,0,0,0,0,0.298,77.91,130.5,0.17,1014,1.2000000000000002,140,6.1000000000000005
2020,8,2,5,0,14.8,1.33,0.0468,0.68,0,0,0,1,10.9,0,0,0,0,0.297,77.51,117.33,0.17,1015,1.2000000000000002,140,6
2020,8,2,6,0,14.4,1.35,0.041600000000000005,0.68,0,0,0,1,10.9,0,0,0,0,0.297,79.54,104.32000000000001,0.17,1015,1.2000000000000002,141,5.7
2020,8,2,7,0,14.700000000000001,1.35,0.0412,0.68,0,0,0,3,10.9,0,0,0,0,0.296,78.24,91.64,0.17,1015,1.2000000000000002,144,5.9
2020,8,2,8,0,16.1,1.34,0.041,0.68,40,573,146,0,10.9,40,573,0,146,0.296,71.35000000000001,79.42,0.17,1016,1.2000000000000002,147,6.6000000000000005
2020,8,2,9,0,17.5,1.32,0.040400000000000005,0.68,59,768,344,0,10.700000000000001,59,768,0,344,0.294,64.45,68.2,0.17,1016,1.2000000000000002,150,6.7
2020,8,2,10,0,18.6,1.31,0.0396,0.68,69,855,518,0,10.700000000000001,69,855,0,518,0.292,60.01,58.36,0.17,1016,1.2000000000000002,153,6.4
2020,8,2,11,0,19.3,1.21,0.0403,0.68,76,897,643,0,10.600000000000001,76,897,0,643,0.292,57.14,50.78,0.17,1015,1.2000000000000002,158,6.1000000000000005
2020,8,2,12,0,19.700000000000003,1.17,0.040400000000000005,0.68,79,915,708,0,10.4,79,915,0,708,0.293,55.050000000000004,46.59,0.17,1014,1.2000000000000002,167,5.9
2020,8,2,13,0,19.8,1.11,0.0415,0.68,79,913,706,0,10.4,79,913,0,706,0.294,54.46,46.730000000000004,0.17,1013,1.2000000000000002,176,6
2020,8,2,14,0,19.700000000000003,0.8200000000000001,0.0463,0.68,80,887,636,0,10.5,80,887,0,636,0.293,55.21,51.15,0.17,1012,1.2000000000000002,182,6.4
2020,8,2,15,0,19.400000000000002,0.77,0.047,0.68,74,839,507,0,10.700000000000001,74,839,0,507,0.292,57.32,58.9,0.17,1012,1.2000000000000002,186,6.7
2020,8,2,16,0,18.8,0.72,0.0475,0.68,63,740,330,0,11.200000000000001,63,740,0,330,0.29,61.22,68.84,0.17,1012,1.3,187,7
2020,8,2,17,0,18,0.6900000000000001,0.047400000000000005,0.68,42,524,132,0,11.700000000000001,42,524,0,132,0.289,66.84,80.12,0.17,1012,1.3,188,6.7
2020,8,2,18,0,17.400000000000002,0.68,0.0471,0.68,0,0,0,1,12.200000000000001,0,0,0,0,0.28800000000000003,71.76,92.39,0.17,1012,1.4000000000000001,189,6.4
2020,8,2,19,0,17.1,0.67,0.0466,0.68,0,0,0,1,12.4,0,0,0,0,0.289,73.98,105.09,0.17,1012,1.4000000000000001,189,6.300000000000001
2020,8,2,20,0,17,0.63,0.049100000000000005,0.68,0,0,0,1,12.5,0,0,0,0,0.289,74.73,118.11,0.17,1012,1.5,189,6.1000000000000005
2020,8,2,21,0,16.8,0.6,0.052000000000000005,0.68,0,0,0,1,12.5,0,0,0,0,0.28800000000000003,75.95,131.28,0.17,1012,1.6,190,5.9
2020,8,2,22,0,16.6,0.56,0.054900000000000004,0.68,0,0,0,1,12.600000000000001,0,0,0,0,0.28700000000000003,77.32000000000001,144.39000000000001,0.17,1011,1.6,193,5.7
2020,8,2,23,0,16.5,0.51,0.060700000000000004,0.68,0,0,0,3,12.8,0,0,0,0,0.28600000000000003,78.94,157.04,0.17,1011,1.7000000000000002,197,5.5
2020,8,3,0,0,16.400000000000002,0.43,0.07150000000000001,0.68,0,0,0,3,12.9,0,0,0,0,0.28600000000000003,79.9,167.31,0.17,1011,1.7000000000000002,200,5.300000000000001
2020,8,3,1,0,16.400000000000002,0.35000000000000003,0.08460000000000001,0.68,0,0,0,3,12.9,0,0,0,0,0.28800000000000003,79.91,166.82,0.17,1010,1.7000000000000002,206,5.2
2020,8,3,2,0,16.400000000000002,0.28,0.0985,0.68,0,0,0,3,12.9,0,0,0,0,0.29,79.93,156.23,0.17,1010,1.7000000000000002,211,5.300000000000001
2020,8,3,3,0,16.400000000000002,0.21,0.1287,0.68,0,0,0,4,12.9,0,0,0,0,0.292,79.75,143.52,0.17,1009,1.7000000000000002,213,5.7
2020,8,3,4,0,16.400000000000002,0.16,0.1625,0.68,0,0,0,3,12.8,0,0,0,0,0.293,79.52,130.38,0.17,1009,1.7000000000000002,212,6.4
2020,8,3,5,0,16.3,0.13,0.1771,0.68,0,0,0,3,12.600000000000001,0,0,0,0,0.295,78.56,117.21000000000001,0.17,1009,1.7000000000000002,211,7.4
2020,8,3,6,0,16.2,0.14,0.15760000000000002,0.68,0,0,0,3,11.700000000000001,0,0,0,0,0.297,74.72,104.19,0.17,1010,1.5,210,8.200000000000001
2020,8,3,7,0,15.9,0.19,0.10790000000000001,0.68,0,0,0,4,10.4,0,0,0,0,0.299,70.03,91.5,0.17,1010,1.3,212,8.200000000000001
2020,8,3,8,0,16,0.25,0.0738,0.68,52,478,142,3,9.600000000000001,65,43,3,73,0.299,65.7,79.26,0.17,1011,1.1,215,7.9
2020,8,3,9,0,16.5,0.27,0.0741,0.68,77,703,340,1,9.1,77,703,0,340,0.298,61.68,68.01,0.17,1011,1.1,218,7.5
2020,8,3,10,0,16.900000000000002,0.24,0.10160000000000001,0.68,104,763,506,0,9,104,763,0,506,0.299,59.78,58.15,0.17,1011,1.2000000000000002,221,7.300000000000001
2020,8,3,11,0,17.3,0.27,0.11040000000000001,0.68,117,805,628,1,9.3,117,805,0,628,0.299,59.54,50.54,0.17,1011,1.3,224,7.300000000000001
2020,8,3,12,0,17.5,0.26,0.1285,0.68,130,806,687,4,9.700000000000001,314,110,0,390,0.299,60.35,46.33,0.17,1010,1.4000000000000001,229,7.5
2020,8,3,13,0,17.6,0.24,0.1383,0.68,135,795,683,4,9.9,287,50,0,322,0.301,60.6,46.47,0.17,1009,1.4000000000000001,233,7.800000000000001
2020,8,3,14,0,17.400000000000002,0.32,0.1107,0.68,115,801,620,4,9.9,271,73,0,317,0.304,61.61,50.93,0.17,1009,1.4000000000000001,234,8.1
2020,8,3,15,0,17.1,0.31,0.10070000000000001,0.68,101,759,495,4,10,167,7,0,171,0.306,62.92,58.71,0.17,1009,1.3,236,8.3
2020,8,3,16,0,16.7,0.3,0.09770000000000001,0.68,84,651,321,3,10.100000000000001,142,173,0,205,0.308,64.93,68.68,0.17,1009,1.3,238,8.3
2020,8,3,17,0,16.1,0.28,0.1034,0.68,56,394,124,3,10.3,61,63,3,72,0.31,68.46000000000001,79.99,0.17,1009,1.3,242,7.800000000000001
2020,8,3,18,0,15.8,0.26,0.109,0.68,0,0,0,2,10.5,0,0,0,0,0.311,70.97,92.28,0.17,1009,1.3,245,7.6000000000000005
2020,8,3,19,0,16,0.25,0.112,0.68,0,0,0,2,10.700000000000001,0,0,0,0,0.312,70.75,105,0.17,1009,1.4000000000000001,247,7.9
2020,8,3,20,0,16.2,0.24,0.1192,0.68,0,0,0,3,10.9,0,0,0,0,0.312,70.7,118.03,0.17,1008,1.6,248,8.4
2020,8,3,21,0,16.2,0.21,0.1394,0.68,0,0,0,1,11.100000000000001,0,0,0,0,0.313,71.87,131.19,0.17,1008,1.7000000000000002,245,8.8
2020,8,3,22,0,16.3,0.19,0.15610000000000002,0.68,0,0,0,4,11.200000000000001,0,0,0,0,0.314,71.98,144.3,0.17,1008,1.7000000000000002,244,9.1
2020,8,3,23,0,16.400000000000002,0.17,0.1632,0.68,0,0,0,4,11.3,0,0,0,0,0.315,71.66,156.92000000000002,0.17,1007,1.8,243,9.3
2020,8,4,0,0,16.5,0.15,0.1764,0.68,0,0,0,4,11.600000000000001,0,0,0,0,0.314,72.96000000000001,167.09,0.17,1006,1.8,243,9.600000000000001
2020,8,4,1,0,16.6,0.14,0.198,0.68,0,0,0,3,12.3,0,0,0,0,0.313,75.98,166.58,0.17,1006,1.9000000000000001,242,9.600000000000001
2020,8,4,2,0,17,0.15,0.1859,0.68,0,0,0,4,12.700000000000001,0,0,0,0,0.311,75.79,156.07,0.17,1006,1.9000000000000001,236,9.1
2020,8,4,3,0,17.1,0.2,0.1394,0.68,0,0,0,4,12.4,0,0,0,0,0.308,73.7,143.39000000000001,0.17,1005,1.8,225,8.4
2020,8,4,4,0,17.1,0.26,0.1042,0.68,0,0,0,3,12,0,0,0,0,0.306,72.07000000000001,130.26,0.17,1005,1.7000000000000002,215,8.1
2020,8,4,5,0,17.1,0.32,0.0834,0.68,0,0,0,1,12,0,0,0,0,0.307,71.92,117.08,0.17,1006,1.7000000000000002,207,8.1
