case,year,gea_region,mean_price_$/MWh,min_price_$/MWh,max_price_$/MWh,std_price_$/MWh,lcoe_$/MWh,spread_$/MWh,npv_$B,viable
LowREHighNG,2040,SPP South,29.915970319634702,7.7,207.2,25.614763409759064,199.92925602570676,-170.01328570607205,-3.9302800153914914,False
LowREHighNG,2040,West Connect North,36.45398401826484,11.0,240.2,33.36527639716335,199.92925602570676,-163.47527200744193,-3.7147508413404675,False
LowREHighNG,2040,West Connect South,43.81998858447489,7.5,854.3,73.65190026129893,199.92925602570676,-156.10926744123188,-3.4719264984450153,False
MidCase,2040,CAISO,53.995787671232875,9.0,1528.1,124.82374921047469,199.92925602570676,-145.9334683544739,-3.1364757524581046,False
MidCase,2040,ERCOT,40.76262557077625,9.8,1155.3,95.70016123885533,199.92925602570676,-159.1666304549305,-3.5727141314312667,False
MidCase,2040,FRCC,54.56888127853882,24.8,1488.9,117.78934783388533,199.92925602570676,-145.36037474716795,-3.1175834102988267,False
MidCase,2040,ISONE,41.50405251141553,15.3,479.1,51.797279624508526,199.92925602570676,-158.42520351429124,-3.5482725894735556,False
MidCase,2040,MISO Central,47.959063926940644,18.7,875.9,80.60692889782105,199.92925602570676,-151.97019209876612,-3.3354796307849623,False
MidCase,2040,MISO North,46.5587899543379,11.1,546.1,66.2153602584191,199.92925602570676,-153.37046607136887,-3.3816404231405133,False
MidCase,2040,MISO South,48.19097031963471,16.5,796.7,84.3814561445085,199.92925602570676,-151.73828570607205,-3.327834710541835,False
MidCase,2040,Northern Grid East,36.94558219178083,10.1,576.2,67.05249557720705,199.92925602570676,-162.98367383392593,-3.6985450404371907,False
MidCase,2040,Northern Grid South,44.9043607305936,8.1,1165.1,102.90051908526016,199.92925602570676,-155.02489529511317,-3.4361795814469875,False
MidCase,2040,Northern Grid West,37.487066210045654,6.1,413.7,56.21146536450406,199.92925602570676,-162.4421898156611,-3.6806947255559455,False
MidCase,2040,NYISO,52.902602739726035,25.1,557.3,61.025563923079446,199.92925602570676,-147.02665328598073,-3.1725131877149426,False
MidCase,2040,PJM East,51.99884703196347,23.1,1011.3,95.14034462630089,199.92925602570676,-147.9304089937433,-3.202305985683349,False
MidCase,2040,PJM West,47.58119863013699,12.3,812.6,96.73678719579802,199.92925602570676,-152.34805739556978,-3.347936165609858,False
MidCase,2040,SERTP,52.6868493150685,22.4,1180.4,108.2263506836973,199.92925602570676,-147.24240671063825,-3.179625616589917,False
MidCase,2040,SPP North,33.91721461187215,5.6,306.9,42.091743330790834,199.92925602570676,-166.01204141383462,-3.798376823193683,False
MidCase,2040,SPP South,29.09414383561644,8.5,243.8,28.046507831637214,199.92925602570676,-170.8351121900903,-3.957371971982348,False
MidCase,2040,West Connect North,34.81481735159817,11.6,226.1,31.807324399718418,199.92925602570676,-165.11443867410858,-3.7687868611598603,False
MidCase,2040,West Connect South,43.309075342465746,7.7,1180.1,99.9476222009303,199.92925602570676,-156.62018068324102,-3.4887690310761466,False
HighDemand,2045,CAISO,54.71913242009132,7.4,1636.2,133.20625747768298,199.92925602570676,-145.21012360561545,-3.112630299777535,False
HighDemand,2045,ERCOT,40.904029680365305,9.7,889.0,82.03936671124833,199.92925602570676,-159.02522634534145,-3.568052668125748,False
HighDemand,2045,FRCC,53.26497716894977,19.9,1294.9,109.35807831004597,199.92925602570676,-146.664278856757,-3.160567317756889,False
HighDemand,2045,ISONE,50.18035388127855,18.7,431.1,50.20306925992451,199.92925602570676,-149.7489021444282,-3.2622536004867086,False
HighDemand,2045,MISO Central,46.70768264840183,17.8,490.2,56.01055287570966,199.92925602570676,-153.22157337730494,-3.3767320945788044,False
HighDemand,2045,MISO North,45.25988584474886,12.9,540.9,62.46719903102339,199.92925602570676,-154.6693701809579,-3.4244595028817897,False
HighDemand,2045,MISO South,45.590605022831056,17.3,659.1,63.552276612625334,199.92925602570676,-154.3386510028757,-3.4135571654777217,False
HighDemand,2045,Northern Grid East,37.203321917808225,9.3,405.5,50.193242865706736,199.92925602570676,-162.72593410789852,-3.690048510324006,False
HighDemand,2045,Northern Grid South,43.771780821917815,6.9,1074.1,92.7441734094109,199.92925602570676,-156.15747520378895,-3.473515693531736,False
HighDemand,2045,Northern Grid West,38.83881278538813,5.6,390.2,55.36129741578098,199.92925602570676,-161.09044324031862,-3.6361336652187806,False
HighDemand,2045,NYISO,68.74446347031963,26.1,556.4,85.14933091988938,199.92925602570676,-131.18479255538713,-2.6502776409445854,False
HighDemand,2045,PJM East,51.343333333333334,22.2,880.1,84.31039616062206,199.92925602570676,-148.58592269237343,-3.223915350936666,False
HighDemand,2045,PJM West,49.328972602739725,14.8,778.9,83.70273131195565,199.92925602570676,-150.60028342296704,-3.2903198469377397,False
HighDemand,2045,SERTP,50.715148401826475,19.8,974.0,92.74703482060494,199.92925602570676,-149.2141076238803,-3.2446238085324866,False
HighDemand,2045,SPP North,37.63888127853881,8.0,353.4,47.48757751166661,199.92925602570676,-162.29037474716796,-3.6756900593332835,False
HighDemand,2045,SPP South,29.90964611872146,9.6,183.2,27.559179401447366,199.92925602570676,-170.0196099069853,-3.930488496110895,False
HighDemand,2045,West Connect North,36.34222602739726,10.5,255.8,36.496158599685344,199.92925602570676,-163.5870299983095,-3.718435004233906,False
HighDemand,2045,West Connect South,42.18553652968037,6.7,1053.7,91.06063508601954,199.92925602570676,-157.7437194960264,-3.525807098522325,False
HighNG,2045,CAISO,60.69392694063927,7.2,1542.4,127.10869644511502,199.92925602570676,-139.2353290850675,-2.9156679519610877,False
HighNG,2045,ERCOT,44.397602739726025,8.6,1114.8,92.88142985827675,199.92925602570676,-155.53165328598072,-3.452885133966452,False
HighNG,2045,FRCC,60.47390410958903,18.0,1384.0,116.356163413074,199.92925602570676,-139.45535191611773,-2.92292112413761,False
HighNG,2045,ISONE,50.8790296803653,16.6,544.3,59.72789459237179,199.92925602570676,-149.05022634534146,-3.2392213731394084,False
HighNG,2045,MISO Central,51.07775114155251,14.3,791.1,74.19125775717136,199.92925602570676,-148.85150488415425,-3.2326704121946706,False
HighNG,2045,MISO North,49.169372146118725,9.3,632.0,73.8370903879439,199.92925602570676,-150.75988387958805,-3.29558116271028,False
HighNG,2045,MISO South,50.939954337899536,11.9,779.8,80.24914662342441,199.92925602570676,-148.98930168780723,-3.237212958699952,False
HighNG,2045,Northern Grid East,39.86753424657534,8.2,486.8,65.5050783408478,199.92925602570676,-160.06172177913143,-3.6022213032877097,False
HighNG,2045,Northern Grid South,50.66559360730594,6.4,1213.3,106.7113847847743,199.92925602570676,-149.26366241840083,-3.2462574092598016,False
HighNG,2045,Northern Grid West,41.87068493150685,5.5,416.3,57.23900713176646,199.92925602570676,-158.05857109419992,-3.536186352532943,False
HighNG,2045,NYISO,62.4371689497717,21.6,760.1,86.856422633653,199.92925602570676,-137.49208707593505,-2.8582010319272424,False
HighNG,2045,PJM East,56.1612100456621,20.9,938.5,91.17680122760083,199.92925602570676,-143.76804598004466,-3.0650914272875833,False
HighNG,2045,PJM West,50.12208904109589,11.0,746.5,88.32559731510281,199.92925602570676,-149.8071669846109,-3.26417433260194,False
HighNG,2045,SERTP,56.016278538812784,17.6,1120.2,101.60970238402835,199.92925602570676,-143.91297748689396,-3.069869173160424,False
HighNG,2045,SPP North,38.43098173515982,4.6,382.7,52.9947665758075,199.92925602570676,-161.49827429054693,-3.6495780373874234,False
HighNG,2045,SPP South,32.8987100456621,7.9,291.6,34.493841875492095,199.92925602570676,-167.03054598004468,-3.8319523796304096,False
HighNG,2045,West Connect North,36.9396803652968,9.9,237.9,35.88436175577455,199.92925602570676,-162.98957566040997,-3.6987395973540353,False
HighNG,2045,West Connect South,46.931232876712336,5.9,1073.7,93.9083692825675,199.92925602570676,-152.99802314899443,-3.3693626398349603,False
HighRE,2045,CAISO,55.300878995433784,7.3,1666.7,136.08504202324875,199.92925602570676,-144.628377030273,-3.093452707825282,False
HighRE,2045,ERCOT,42.46401826484018,8.8,1245.7,105.31595090876318,199.92925602570676,-157.4652377608666,-3.516626796807775,False
HighRE,2045,FRCC,55.23434931506849,21.3,1596.1,125.2986752792924,199.92925602570676,-144.69490671063826,-3.095645894887893,False
HighRE,2045,ISONE,48.36235159817351,17.5,585.0,63.97543649942455,199.92925602570676,-151.56690442753325,-3.3221850335735814,False
HighRE,2045,MISO Central,49.024509132420086,18.7,984.9,87.94211896794296,199.92925602570676,-150.90474689328667,-3.3003566506691926,False
HighRE,2045,MISO North,48.337739726027394,13.2,624.0,72.85069741962573,199.92925602570676,-151.59151629967937,-3.3229963773119104,False
HighRE,2045,MISO South,49.23665525114155,14.9,882.6,93.27166208173013,199.92925602570676,-150.69260077456522,-3.2933631385944566,False
HighRE,2045,Northern Grid East,40.49111872146119,9.9,749.0,82.099600225555,199.92925602570676,-159.43813730424557,-3.5816645022440925,False
HighRE,2045,Northern Grid South,47.249063926940636,7.2,1376.4,121.418133548391,199.92925602570676,-152.68019209876613,-3.3588851665684505,False
HighRE,2045,Northern Grid West,41.847614155251144,5.3,499.9,66.12841011580976,199.92925602570676,-158.08164187045563,-3.53694689320788,False
HighRE,2045,NYISO,61.955057077625575,24.4,846.9,96.38838826453207,199.92925602570676,-137.97419894808118,-2.8740941117514125,False
HighRE,2045,PJM East,53.30295662100457,23.3,1130.4,105.67807011776603,199.92925602570676,-146.6262994047022,-3.159315304483501,False
HighRE,2045,PJM West,51.342351598173515,14.2,779.8,105.98696712092868,199.92925602570676,-148.58690442753326,-3.2239477143696416,False
HighRE,2045,SERTP,53.444874429223745,21.0,1290.4,118.20029733922044,199.92925602570676,-146.48438159648302,-3.154636906823517,False
HighRE,2045,SPP North,37.24932648401827,7.1,394.4,51.027090794794155,199.92925602570676,-162.6799295416885,-3.688531944801988,False
HighRE,2045,SPP South,31.658310502283108,9.7,311.5,36.28537124097491,199.92925602570676,-168.27094552342365,-3.872842824557707,False
HighRE,2045,West Connect North,38.99856164383562,10.6,324.9,44.789887942012896,199.92925602570676,-160.93069438187115,-3.6308674572993938,False
HighRE,2045,West Connect South,46.37568493150685,6.3,1441.9,122.59295125107593,199.92925602570676,-153.55357109419992,-3.3876765797095394,False
HighRELowNG,2045,CAISO,52.49724885844749,7.4,1666.0,135.9020922437222,199.92925602570676,-147.43200716725926,-3.18587589866317,False
HighRELowNG,2045,ERCOT,40.95505707762557,9.4,1275.2,106.98352084511349,199.92925602570676,-158.9741989480812,-3.5663705222489672,False
HighRELowNG,2045,FRCC,53.23743150684932,23.2,1607.7,125.02628342677563,199.92925602570676,-146.69182451885746,-3.16147537547516,False
HighRELowNG,2045,ISONE,47.33746575342465,16.3,577.7,63.87637201855936,199.92925602570676,-152.5917902722821,-3.3559709523246517,False
HighRELowNG,2045,MISO Central,47.438047945205476,19.4,1024.1,90.26051794199675,199.92925602570676,-152.49120808050128,-3.352655205720556,False
HighRELowNG,2045,MISO North,47.2036187214612,13.5,622.2,72.36265019537046,199.92925602570676,-152.72563730424557,-3.360383292460052,False
HighRELowNG,2045,MISO South,46.99456621004566,16.5,881.2,92.7643710151406,199.92925602570676,-152.9346898156611,-3.367274822089015,False
HighRELowNG,2045,Northern Grid East,39.416495433789954,10.5,790.4,83.89977191124605,199.92925602570676,-160.51276059191682,-3.617090042826289,False
HighRELowNG,2045,Northern Grid South,44.66578767123287,7.8,1367.0,121.07562676636515,199.92925602570676,-155.2634683544739,-3.444044271979161,False
HighRELowNG,2045,Northern Grid West,40.4349200913242,5.4,504.8,66.51067657963173,199.92925602570676,-159.49433593438255,-3.5835171206224783,False
HighRELowNG,2045,NYISO,60.64842465753424,24.7,820.8,94.02080047614905,199.92925602570676,-139.28083136817253,-2.91716795944763,False
HighRELowNG,2045,PJM East,50.90900684931507,23.1,1114.8,103.88284242211792,199.92925602570676,-149.0202491763917,-3.238233159476675,False
HighRELowNG,2045,PJM West,50.03977168949771,14.5,771.6,104.14922584780328,199.92925602570676,-149.88948433620905,-3.2668879688250856,False
HighRELowNG,2045,SERTP,51.3204908675799,22.1,1316.9,118.46452974326661,199.92925602570676,-148.60876515812686,-3.2246683652318424,False
HighRELowNG,2045,SPP North,36.737831050228316,6.7,416.3,52.90174967843644,199.92925602570676,-163.19142497547844,-3.705393669701513,False
HighRELowNG,2045,SPP South,30.920799086757984,9.9,341.0,38.24461688088961,199.92925602570676,-169.00845693894877,-3.897155289102501,False
HighRELowNG,2045,West Connect North,38.381084474885846,11.2,334.5,45.85241691007299,199.92925602570676,-161.5481715508209,-3.6512229276843824,False
HighRELowNG,2045,West Connect South,44.76816210045663,6.7,1491.8,125.97798074905164,199.92925602570676,-155.16109392525013,-3.440669443293935,False
LowNG,2045,CAISO,51.552100456621005,7.8,1581.2,129.55516312517898,199.92925602570676,-148.37715556908574,-3.217033229282405,False
LowNG,2045,ERCOT,39.00536529680365,9.0,1188.7,99.04685646130604,199.92925602570676,-160.9238907289031,-3.6306431711824905,False
LowNG,2045,FRCC,51.83553652968036,22.5,1463.9,116.26555754270781,199.92925602570676,-148.0937194960264,-3.2076896051270207,False
LowNG,2045,ISONE,45.20110730593607,15.3,556.0,60.40993543285892,199.92925602570676,-154.7281487197707,-3.4263971693514854,False
LowNG,2045,MISO Central,45.735034246575346,17.1,889.3,80.88146548298087,199.92925602570676,-154.19422177913142,-3.4087959776403576,False
LowNG,2045,MISO North,45.28456621004566,10.7,606.4,70.26133816540617,199.92925602570676,-154.6446898156611,-3.423645901229532,False
LowNG,2045,MISO South,45.588150684931506,15.1,822.3,87.20715508722044,199.92925602570676,-154.34110534077524,-3.4136380740601613,False
LowNG,2045,Northern Grid East,35.83175799086758,9.2,593.9,69.3428611886091,199.92925602570676,-164.0974980348392,-3.7352628604245024,False
LowNG,2045,Northern Grid South,42.295125570776264,6.9,1215.2,106.85560975367171,199.92925602570676,-157.6341304549305,-3.522194436236624,False
LowNG,2045,Northern Grid West,36.75971461187214,5.6,443.7,58.84667343290924,199.92925602570676,-163.16954141383462,-3.7046722662013356,False
LowNG,2045,NYISO,56.9991894977169,22.0,772.6,86.08391342852374,199.92925602570676,-142.93006652798988,-3.037466979328574,False
LowNG,2045,PJM East,49.92293378995434,21.7,1042.6,97.8852864411544,199.92925602570676,-150.0063222357524,-3.2707395936682264,False
LowNG,2045,PJM West,46.43260273972602,12.0,842.6,96.99313999694905,199.92925602570676,-153.49665328598076,-3.385800253234903,False
LowNG,2045,SERTP,49.840673515981734,20.1,1129.1,104.57204916003181,199.92925602570676,-150.08858250972503,-3.2734513482964314,False
LowNG,2045,SPP North,34.7950799086758,5.2,387.1,51.602238055805714,199.92925602570676,-165.13417611703096,-3.7694375166902736,False
LowNG,2045,SPP South,28.394189497716894,8.0,288.9,33.15163803443077,199.92925602570676,-171.53506652798987,-3.9804463470563136,False
LowNG,2045,West Connect North,34.67034246575343,10.1,254.7,37.490751820000035,199.92925602570676,-165.25891355995333,-3.773549554273176,False
LowNG,2045,West Connect South,41.647317351598176,6.5,1245.6,105.97970258678454,199.92925602570676,-158.28193867410857,-3.543549786172977,False
LowRE,2045,CAISO,53.20963470319635,8.1,1516.1,124.95075730831466,199.92925602570676,-146.71962132251042,-3.1623917122111687,False
LowRE,2045,ERCOT,38.858835616438355,8.6,1055.3,86.95333312248567,199.92925602570676,-161.07042040926842,-3.6354736017136644,False
LowRE,2045,FRCC,51.49018264840183,21.5,1224.9,100.20864695308262,199.92925602570676,-148.43907337730494,-3.219074383473825,False
LowRE,2045,ISONE,42.98635844748859,14.4,484.5,53.66799421182825,199.92925602570676,-156.94289757821818,-3.499407568869562,False
LowRE,2045,MISO Central,44.324543378995436,15.8,680.2,65.58024869293432,199.92925602570676,-155.60471264671133,-3.4552935754902525,False
LowRE,2045,MISO North,43.12728310502283,8.7,573.9,66.57257184338175,199.92925602570676,-156.80197292068394,-3.494761910961543,False
LowRE,2045,MISO South,43.26520547945206,13.7,667.8,68.64946174268606,199.92925602570676,-156.6640505462547,-3.4902152249473914,False
LowRE,2045,Northern Grid East,34.41574200913242,8.0,475.7,60.89295469438885,199.92925602570676,-165.51351401657433,-3.7819425966646345,False
LowRE,2045,Northern Grid South,42.174920091324196,6.5,1033.9,91.14361582400089,199.92925602570676,-157.75433593438257,-3.5261570751812523,False
LowRE,2045,Northern Grid West,35.20574200913243,5.4,382.9,51.44773732569237,199.92925602570676,-164.72351401657434,-3.755899817412583,False
LowRE,2045,NYISO,55.45057077625571,21.2,749.7,82.27841278075238,199.92925602570676,-144.47868524945105,-3.0885180369344054,False
LowRE,2045,PJM East,49.97724885844748,20.6,961.0,91.26489449698266,199.92925602570676,-149.9520071672593,-3.2689490679228754,False
LowRE,2045,PJM West,45.452796803652966,10.4,835.6,92.62772748249081,199.92925602570676,-154.4764592220538,-3.4181000883019914,False
LowRE,2045,SERTP,48.16560502283105,18.6,960.0,88.79929492577241,199.92925602570676,-151.76365100287572,-3.3286708913333785,False
LowRE,2045,SPP North,34.03586757990867,4.1,364.7,49.76514426161875,199.92925602570676,-165.8933884457981,-3.794465363631436,False
LowRE,2045,SPP South,27.08178082191781,7.1,226.7,27.234332541385918,199.92925602570676,-172.84747520378895,-4.023710612160507,False
LowRE,2045,West Connect North,32.76179223744292,9.4,213.3,32.26767984087172,199.92925602570676,-167.16746378826383,-3.836465949573609,False
LowRE,2045,West Connect South,39.1770890410959,6.3,927.2,80.82411012562636,199.92925602570676,-160.75216698461088,-3.6249822046445943,False
LowREHighNG,2045,CAISO,58.71253424657534,7.9,1412.6,116.73566223877967,199.92925602570676,-141.21672177913143,-2.980985638724547,False
LowREHighNG,2045,ERCOT,40.71421232876713,8.8,920.3,76.31671135191398,199.92925602570676,-159.21504369693963,-3.5743101002597726,False
LowREHighNG,2045,FRCC,57.22928082191781,18.6,1127.3,95.2159745669013,199.92925602570676,-142.69997520378894,-3.029881893804553,False
LowREHighNG,2045,ISONE,48.42832191780822,15.1,489.3,54.755346482484406,199.92925602570676,-151.50093410789856,-3.320010286141385,False
LowREHighNG,2045,MISO Central,46.75738584474886,13.6,607.0,59.54434850260755,199.92925602570676,-153.1718701809579,-3.375093601704643,False
LowREHighNG,2045,MISO North,45.77198630136986,8.6,579.6,67.6041349832306,199.92925602570676,-154.1572697243369,-3.407577833075897,False
LowREHighNG,2045,MISO South,46.041381278538815,11.8,607.6,61.74150919503921,199.92925602570676,-153.88787474716796,-3.3986970812758694,False
LowREHighNG,2045,Northern Grid East,37.26493150684932,7.6,478.3,60.88462067748284,199.92925602570676,-162.66432451885743,-3.688017516745264,False
LowREHighNG,2045,Northern Grid South,46.937089041095895,6.0,1032.4,90.69333456083618,199.92925602570676,-152.99216698461086,-3.3691695881940684,False
LowREHighNG,2045,Northern Grid West,39.09127853881278,5.1,372.9,51.3786405943583,199.92925602570676,-160.83797748689398,-3.6278109944780965,False
LowREHighNG,2045,NYISO,58.89489726027397,18.7,773.7,86.60366936893008,199.92925602570676,-141.03435876543278,-2.9749739428897466,False
LowREHighNG,2045,PJM East,51.67041095890411,18.9,712.5,72.66785453962953,199.92925602570676,-148.25884506680265,-3.2131330592897993,False
LowREHighNG,2045,PJM West,45.607408675799086,10.6,705.8,74.69432587820305,199.92925602570676,-154.32184734990767,-3.413003223927247,False
LowREHighNG,2045,SERTP,50.64703196347032,16.5,833.8,76.31111379978853,199.92925602570676,-149.28222406223645,-3.2468693039344414,False
LowREHighNG,2045,SPP North,36.29521689497717,4.2,366.6,51.76347047410686,199.92925602570676,-163.6340391307296,-3.7199846858268772,False
LowREHighNG,2045,SPP South,29.117157534246573,6.7,219.6,27.193926621889958,199.92925602570676,-170.81209849146018,-3.956613312902351,False
LowREHighNG,2045,West Connect North,35.2209703196347,9.3,231.9,34.51181066078506,199.92925602570676,-164.70828570607205,-3.755397807882466,False
LowREHighNG,2045,West Connect South,42.92357305936073,6.1,840.9,73.67632746382958,199.92925602570676,-157.00568296634603,-3.501477323304078,False
MidCase,2045,CAISO,53.565536529680365,7.4,1544.9,126.61091561425569,199.92925602570676,-146.3637194960264,-3.150659215119364,False
MidCase,2045,ERCOT,40.09852739726027,8.2,1139.4,95.21740412971415,199.92925602570676,-159.83072862844648,-3.5946064885636293,False
MidCase,2045,FRCC,53.80769406392694,22.1,1459.8,117.65435829273927,199.92925602570676,-146.12156196177983,-3.1426763604249284,False
MidCase,2045,ISONE,45.75270547945205,15.1,560.5,60.44767027764965,199.92925602570676,-154.1765505462547,-3.4082134358467884,False
MidCase,2045,MISO Central,47.292477168949766,16.6,871.1,79.74892436703614,199.92925602570676,-152.636778856757,-3.35745402545673,False
MidCase,2045,MISO North,45.99678082191781,9.8,602.9,70.76868537580404,199.92925602570676,-153.93247520378895,-3.400167359562352,False
MidCase,2045,MISO South,47.25428082191781,13.9,842.3,87.61080493576071,199.92925602570676,-152.67497520378896,-3.3587131887908916,False
MidCase,2045,Northern Grid East,36.45832191780822,8.8,547.2,67.08881433123747,199.92925602570676,-163.47093410789853,-3.7146078401249913,False
MidCase,2045,Northern Grid South,44.50890410958904,6.7,1184.2,104.53717508863224,199.92925602570676,-155.42035191611774,-3.4492160238325353,False
MidCase,2045,Northern Grid West,37.70162100456621,5.4,426.9,57.02242456933095,199.92925602570676,-162.22763502114054,-3.673621810174719,False
MidCase,2045,NYISO,58.33409817351598,22.5,787.2,87.06886487803881,199.92925602570676,-141.59515785219077,-2.993460989498849,False
MidCase,2045,PJM East,51.6619406392694,21.7,1051.7,98.67378543850235,199.92925602570676,-148.26731538643736,-3.2134122879789637,False
MidCase,2045,PJM West,47.69439497716895,12.0,910.8,99.68949548884859,199.92925602570676,-152.23486104853782,-3.344204586523919,False
MidCase,2045,SERTP,51.60662100456621,19.7,1128.0,105.93542258155277,199.92925602570676,-148.32263502114057,-3.2152359297952673,False
MidCase,2045,SPP North,35.43713470319634,4.9,383.1,51.4865146041399,199.92925602570676,-164.49212132251043,-3.74827183152392,False
MidCase,2045,SPP South,29.063607305936074,8.1,272.7,31.418401302612473,199.92925602570676,-170.8656487197707,-3.9583786252754996,False
MidCase,2045,West Connect North,34.903253424657535,9.8,237.3,35.89294854699128,199.92925602570676,-165.02600260104924,-3.7658715179590967,False
MidCase,2045,West Connect South,42.65495433789955,6.2,1161.9,99.88906490822669,199.92925602570676,-157.27430168780722,-3.510332485412915,False
HighDemand,2050,CAISO,54.92382420091325,6.3,1731.2,140.50443800084238,199.92925602570676,-145.0054318247935,-3.1058825240020225,False
HighDemand,2050,ERCOT,39.71320776255708,8.6,805.7,77.31906048554777,199.92925602570676,-160.21604826314967,-3.6073087596877524,False
HighDemand,2050,FRCC,52.14512557077625,17.6,1250.8,109.00509415427521,199.92925602570676,-147.7841304549305,-3.197483834169913,False
HighDemand,2050,ISONE,52.967077625570774,18.3,418.8,52.14228648040795,199.92925602570676,-146.962178400136,-3.1703877380701866,False
HighDemand,2050,MISO Central,46.41240867579908,16.2,452.1,55.409956906094656,199.92925602570676,-153.5168473499077,-3.3864659615248414,False
HighDemand,2050,MISO North,45.046529680365296,12.4,577.9,65.75552432172114,199.92925602570676,-154.88272634534147,-3.4314929047692666,False
HighDemand,2050,MISO South,44.59224885844748,15.3,670.1,64.03886931799397,199.92925602570676,-155.3370071672593,-3.446468518900463,False
HighDemand,2050,Northern Grid East,36.73760273972603,8.2,373.8,48.52026290652167,199.92925602570676,-163.19165328598075,-3.705401196081273,False
HighDemand,2050,Northern Grid South,43.58533105022831,6.0,1101.2,93.27905427441233,199.92925602570676,-156.34392497547844,-3.479662111564275,False
HighDemand,2050,Northern Grid West,38.99910958904109,5.1,418.6,56.409513909279,199.92925602570676,-160.93014643666567,-3.6308493939879667,False
HighDemand,2050,NYISO,71.88723744292237,24.3,669.1,94.98544799214152,199.92925602570676,-128.0420185827844,-2.5466743892894157,False
HighDemand,2050,PJM East,51.03688356164383,21.0,842.0,82.25969828939466,199.92925602570676,-148.89237246406293,-3.234017634172046,False
HighDemand,2050,PJM West,49.359874429223744,14.9,746.4,78.37611572826826,199.92925602570676,-150.56938159648303,-3.289301151436969,False
HighDemand,2050,SERTP,49.347100456621,17.6,937.2,88.37055630800484,199.92925602570676,-150.58215556908576,-3.2897222523846463,False
HighDemand,2050,SPP North,38.153847031963465,7.7,379.9,51.732883003274445,199.92925602570676,-161.7754089937433,-3.6587139334613794,False
HighDemand,2050,SPP South,29.700114155251143,8.4,198.2,29.197423925988904,199.92925602570676,-170.22914187045563,-3.9373958311373585,False
HighDemand,2050,West Connect North,35.92134703196347,9.3,266.1,37.78176991502029,199.92925602570676,-164.00790899374329,-3.732309509005941,False
HighDemand,2050,West Connect South,41.65245433789954,5.7,1036.6,91.23706525402933,199.92925602570676,-158.27680168780722,-3.543380442628335,False
HighNG,2050,CAISO,60.499646118721465,6.3,1580.0,130.257318065789,199.92925602570676,-139.4296099069853,-2.922072524819458,False
HighNG,2050,ERCOT,43.304257990867576,7.5,1087.1,91.56902711781589,199.92925602570676,-156.6249980348392,-3.488927837689123,False
HighNG,2050,FRCC,59.695376712328766,15.8,1366.7,117.5942583373951,199.92925602570676,-140.233879313378,-2.948585702806626,False
HighNG,2050,ISONE,53.273413242009134,15.7,598.4,65.26931152664753,199.92925602570676,-146.65584278369764,-3.160289218024688,False
HighNG,2050,MISO Central,50.55737442922374,12.7,777.1,74.76733889985479,199.92925602570676,-149.37188159648304,-3.249824913266932,False
HighNG,2050,MISO North,48.878687214611865,8.5,683.1,78.79634304359384,199.92925602570676,-151.0505688110949,-3.3051637494231043,False
HighNG,2050,MISO South,50.08740867579909,10.3,823.4,84.36329201108228,199.92925602570676,-149.84184734990768,-3.265317589687769,False
HighNG,2050,Northern Grid East,39.4825,7.2,490.3,65.41651309691714,199.92925602570676,-160.44675602570675,-3.6149141664371287,False
HighNG,2050,Northern Grid South,50.35150684931507,5.6,1253.2,109.6640900795723,199.92925602570676,-149.5777491763917,-3.2566114498982164,False
HighNG,2050,Northern Grid West,42.0068607305936,4.9,422.2,58.06132942518517,199.92925602570676,-157.92239529511318,-3.5316972433239724,False
HighNG,2050,NYISO,65.35657534246575,19.5,891.0,101.67550096054437,199.92925602570676,-134.572680683241,-2.7619612139121066,False
HighNG,2050,PJM East,56.23130136986301,19.0,993.5,97.47852175157686,199.92925602570676,-143.69795465584374,-3.0627808287006864,False
HighNG,2050,PJM West,50.18591324200913,9.9,851.6,91.70133413883241,199.92925602570676,-149.74334278369764,-3.262070333139507,False
HighNG,2050,SERTP,54.99929223744292,15.4,1126.2,101.93450072402003,199.92925602570676,-144.92996378826385,-3.1033946791717337,False
HighNG,2050,SPP North,38.63745433789954,4.1,417.7,57.34400778155561,199.92925602570676,-161.2918016878072,-3.6427715558497686,False
HighNG,2050,SPP South,32.56643835616438,7.4,300.6,36.564788456855624,199.92925602570676,-167.36281766954238,-3.8429058964168603,False
HighNG,2050,West Connect North,36.543961187214606,8.7,249.4,38.738869782505155,199.92925602570676,-163.38529483849214,-3.711784695076311,False
HighNG,2050,West Connect South,46.64753424657534,5.1,1096.1,97.17822112277383,199.92925602570676,-153.28172177913143,-3.378714919327072,False
HighRE,2050,CAISO,54.217796803652966,6.4,1641.6,133.9550549392447,199.92925602570676,-145.7114592220538,-3.1291571007776553,False
HighRE,2050,ERCOT,41.988767123287666,7.8,1243.4,105.71501464461454,199.92925602570676,-157.9404889024191,-3.5322937089200996,False
HighRE,2050,FRCC,54.43219178082191,18.8,1580.3,125.45952379077472,199.92925602570676,-145.49706424488485,-3.1220894538622637,False
HighRE,2050,ISONE,51.70510273972603,17.6,634.3,68.53779374513475,199.92925602570676,-148.22415328598072,-3.2119894258849806,False
HighRE,2050,MISO Central,48.39267123287671,17.1,1006.4,88.56825958607588,199.92925602570676,-151.53658479283007,-3.321185530341203,False
HighRE,2050,MISO North,47.69404109589041,12.5,656.3,75.5944643162958,199.92925602570676,-152.23521492981635,-3.3442162524125494,False
