case,year,gea_region,mean_price_$/MWh,mean_price_naive_$/MWh,weighting_diff_$/MWh,min_price_$/MWh,max_price_$/MWh,std_price_$/MWh,lcoe_noitc_$/MWh,lcoe_itc_$/MWh,spread_$/MWh,npv_$B,viable,viable_price_check
HighDemand,2035,ISONE,38.98517123287671,38.98517123287671,0.0,18.8,311.5,34.32374117414734,199.92925602570676,136.81291196297502,-97.82774073009831,-3.6313088794724284,False,False
HighDemand,2035,MISO Central,46.490022831050226,46.490022831050226,0.0,21.8,560.3,60.61827750045993,199.92925602570676,136.81291196297502,-90.3228891319248,-3.3839073687247905,False,False
HighDemand,2035,MISO North,44.68243150684931,44.68243150684931,0.0,15.1,330.3,51.09696113059796,199.92925602570676,136.81291196297502,-92.13048045612571,-3.44349559889452,False,False
HighDemand,2035,MISO South,47.895890410958906,47.895890410958906,0.0,24.3,565.4,60.91121946429294,199.92925602570676,136.81291196297502,-88.91702155201611,-3.3375621800650737,False,False
HighDemand,2035,Northern Grid East,37.534132420091325,37.534132420091325,0.0,12.9,528.9,59.246571018445046,199.92925602570676,136.81291196297502,-99.2787795428837,-3.6791431623680335,False,False
HighDemand,2035,Northern Grid South,44.4198401826484,44.4198401826484,0.0,10.8,1060.7,93.88240040799528,199.92925602570676,136.81291196297502,-92.39307178032662,-3.452152064577645,False,False
HighDemand,2035,Northern Grid West,37.35815068493151,37.35815068493151,0.0,6.2,477.9,53.50729269849578,199.92925602570676,136.81291196297502,-99.45476127804352,-3.6849444958884887,False,False
HighDemand,2035,NYISO,53.050388127853886,53.050388127853886,0.0,33.3,292.3,32.13725224073329,199.92925602570676,136.81291196297502,-83.76252383512113,-3.1676413620950785,False,False
HighDemand,2035,PJM East,52.32256849315068,52.32256849315068,0.0,25.9,909.0,86.91102592811644,199.92925602570676,136.81291196297502,-84.49034346982434,-3.191634331818982,False,False
HighDemand,2035,PJM West,48.65868721461187,48.65868721461187,0.0,14.7,689.3,90.54454528153568,199.92925602570676,136.81291196297502,-88.15422474836316,-3.3124161689616507,False,False
HighDemand,2035,SERTP,53.986746575342465,53.986746575342465,0.0,27.3,1283.9,110.16576971253761,199.92925602570676,136.81291196297502,-82.82616538763256,-3.1367737970966765,False,False
HighDemand,2035,SPP North,32.05689497716895,32.05689497716895,0.0,9.0,165.0,24.23070630952339,199.92925602570676,136.81291196297502,-104.75601698580607,-3.85970327076942,False,False
HighDemand,2035,SPP South,29.435947488584475,29.435947488584475,0.0,10.7,160.9,20.255797496205577,199.92925602570676,136.81291196297502,-107.37696447439055,-3.9461042288408406,False,False
HighDemand,2035,West Connect North,35.089155251141555,35.089155251141555,0.0,14.7,205.7,26.43269433637076,199.92925602570676,136.81291196297502,-101.72375671183346,-3.7597431632379865,False,False
HighDemand,2035,West Connect South,43.428470319634705,43.428470319634705,0.0,11.1,1113.3,93.18038833010718,199.92925602570676,136.81291196297502,-93.38444164334032,-3.484833110779672,False,False
HighNG,2035,CAISO,61.32961187214612,61.329611872146124,-6.938893903907228e-15,11.7,1573.2,128.1363996147935,199.92925602570676,136.81291196297502,-75.4833000908289,-2.8947122527900895,False,False
HighNG,2035,ERCOT,45.3287100456621,45.3287100456621,0.0,13.0,1141.9,92.95802761642493,199.92925602570676,136.81291196297502,-91.48420191731293,-3.422190675702572,False,False
HighNG,2035,FRCC,62.29665525114155,62.296655251141544,6.938893903907228e-15,27.3,1543.1,120.61712741574998,199.92925602570676,136.81291196297502,-74.51625671183348,-2.862833142351691,False,False
HighNG,2035,ISONE,43.20017123287671,43.20017123287671,0.0,20.3,309.8,34.13474560146326,199.92925602570676,136.81291196297502,-93.61274073009831,-3.492359114222561,False,False
HighNG,2035,MISO Central,51.478630136986304,51.4786301369863,6.938893903907228e-15,21.1,820.7,73.27142876949078,199.92925602570676,136.81291196297502,-85.33428182598871,-3.2194552182897764,False,False
HighNG,2035,MISO North,48.66947488584475,48.66947488584475,0.0,13.2,465.2,58.664617736362004,199.92925602570676,136.81291196297502,-88.14343707713027,-3.3120605475179015,False,False
HighNG,2035,MISO South,53.63683789954338,53.63683789954339,-6.938893903907228e-15,19.3,713.1,74.41672264930871,199.92925602570676,136.81291196297502,-83.17607406343164,-3.14830872671973,False,False
HighNG,2035,Northern Grid East,40.08882420091324,40.08882420091324,0.0,11.9,553.1,66.26678866787387,199.92925602570676,136.81291196297502,-96.72408776206179,-3.5949263597035093,False,False
HighNG,2035,Northern Grid South,50.647899543379,50.64789954337899,6.938893903907228e-15,10.3,1155.8,102.0425576235932,199.92925602570676,136.81291196297502,-86.16501241959602,-3.2468407036913467,False,False
HighNG,2035,Northern Grid West,40.74111872146119,40.741118721461184,6.938893903907228e-15,7.6,451.8,55.42048480241546,199.92925602570676,136.81291196297502,-96.07179324151383,-3.5734231164048356,False,False
HighNG,2035,NYISO,53.44583333333333,53.445833333333326,6.938893903907228e-15,30.4,299.4,32.673235293687966,199.92925602570676,136.81291196297502,-83.3670786296417,-3.1546052960285174,False,False
HighNG,2035,PJM East,54.75559360730593,54.75559360730593,0.0,28.2,803.4,76.14070621045973,199.92925602570676,136.81291196297502,-82.05731835566908,-3.111428336929562,False,False
HighNG,2035,PJM West,48.42109589041096,48.42109589041096,0.0,15.3,513.6,76.74752159480555,199.92925602570676,136.81291196297502,-88.39181607256407,-3.320248496060849,False,False
HighNG,2035,SERTP,58.438744292237445,58.43874429223744,6.938893903907228e-15,26.3,1205.1,109.21712122948523,199.92925602570676,136.81291196297502,-78.37416767073758,-2.9900112733349915,False,False
HighNG,2035,SPP North,32.25601598173516,32.25601598173515,6.938893903907228e-15,6.9,175.7,27.224124581733637,199.92925602570676,136.81291196297502,-104.55689598123986,-3.853139138660097,False,False
HighNG,2035,SPP South,33.536004566210046,33.536004566210046,0.0,9.8,253.9,29.95980203402198,199.92925602570676,136.81291196297502,-103.27690739676498,-3.8109436194820923,False,False
HighNG,2035,West Connect North,34.738652968036526,34.738652968036526,0.0,14.4,172.8,21.826352709848905,199.92925602570676,136.81291196297502,-102.0742589949385,-3.771297661448422,False,False
HighNG,2035,West Connect South,47.88611872146119,47.88611872146119,0.0,10.0,1124.6,95.67887372919041,199.92925602570676,136.81291196297502,-88.92679324151383,-3.337884309118882,False,False
HighRE,2035,CAISO,57.249988584474885,57.249988584474885,0.0,11.3,1746.6,141.1579061720799,199.92925602570676,136.81291196297502,-79.56292337850013,-3.0291992511601507,False,False
HighRE,2035,ERCOT,43.93077625570776,43.93077625570776,0.0,12.5,1296.8,106.76264580424866,199.92925602570676,136.81291196297502,-92.88213570726725,-3.468274322665564,False,False
HighRE,2035,FRCC,56.225719178082194,56.225719178082194,0.0,29.1,1584.1,122.53576600019468,199.92925602570676,136.81291196297502,-80.58719278489284,-3.0629648486858643,False,False
HighRE,2035,ISONE,37.64461187214612,37.64461187214611,1.3877787807814457e-14,17.8,339.4,37.19471492026847,199.92925602570676,136.81291196297502,-99.1683000908289,-3.6755011472012598,False,False
HighRE,2035,MISO Central,50.67708904109589,50.6770890410959,-6.938893903907228e-15,23.0,940.8,88.43431562140265,199.92925602570676,136.81291196297502,-86.13582292187914,-3.2458784560387897,False,False
HighRE,2035,MISO North,49.52448630136987,49.52448630136986,6.938893903907228e-15,16.1,478.6,63.569817439047526,199.92925602570676,136.81291196297502,-87.28842566160515,-3.2838746316286556,False,False
HighRE,2035,MISO South,51.22439497716895,51.22439497716894,6.938893903907228e-15,22.7,794.5,85.4129657401552,199.92925602570676,136.81291196297502,-85.58851698580608,-3.2278362184736147,False,False
HighRE,2035,Northern Grid East,41.46221461187215,41.46221461187215,0.0,13.3,805.3,83.29794591540436,199.92925602570676,136.81291196297502,-95.35069735110287,-3.5496517985649194,False,False
HighRE,2035,Northern Grid South,48.06198630136986,48.06198630136986,0.0,10.9,1350.2,119.7438241233731,199.92925602570676,136.81291196297502,-88.75092566160515,-3.3320867387883077,False,False
HighRE,2035,Northern Grid West,41.547488584474884,41.547488584474884,0.0,6.1,566.8,67.56858141626206,199.92925602570676,136.81291196297502,-95.26542337850015,-3.5468406957238585,False,False
HighRE,2035,NYISO,51.817694063926936,51.81769406392694,-6.938893903907228e-15,30.6,337.0,37.42902250570922,199.92925602570676,136.81291196297502,-84.99521789904809,-3.2082777917054117,False,False
HighRE,2035,PJM East,53.955479452054796,53.9554794520548,-6.938893903907228e-15,26.4,1029.0,98.16662339832038,199.92925602570676,136.81291196297502,-82.85743251092023,-3.1378045348050643,False,False
HighRE,2035,PJM West,50.65117579908676,50.65117579908675,6.938893903907228e-15,14.4,668.2,100.54499169417579,199.92925602570676,136.81291196297502,-86.16173616388826,-3.2467327001417647,False,False
HighRE,2035,SERTP,55.11840182648402,55.11840182648401,6.938893903907228e-15,27.7,1415.3,120.18441299572174,199.92925602570676,136.81291196297502,-81.694510136491,-3.099468166849962,False,False
HighRE,2035,SPP North,32.01368721461187,32.01368721461188,-6.938893903907228e-15,8.6,166.4,24.565836174500422,199.92925602570676,136.81291196297502,-104.79922474836314,-3.861127638139355,False,False
HighRE,2035,SPP South,30.477465753424656,30.477465753424656,0.0,11.1,207.7,22.78380385789714,199.92925602570676,136.81291196297502,-106.33544620955037,-3.911770013324116,False,False
HighRE,2035,West Connect North,37.07681506849315,37.076815068493154,-6.938893903907228e-15,15.0,291.5,33.31210963796815,199.92925602570676,136.81291196297502,-99.73609689448188,-3.6942188773500644,False,False
HighRE,2035,West Connect South,47.31311643835617,47.31311643835617,0.0,10.6,1452.7,121.20233712865289,199.92925602570676,136.81291196297502,-89.49979552461886,-3.3567736407262547,False,False
HighRELowNG,2035,CAISO,56.28799086757991,56.2879908675799,6.938893903907228e-15,11.7,1767.2,142.60357334146062,199.92925602570676,136.81291196297502,-80.52492109539511,-3.060912028605814,False,False
HighRELowNG,2035,ERCOT,42.96638127853881,42.96638127853881,0.0,13.4,1297.0,105.01057121675966,199.92925602570676,136.81291196297502,-93.8465306844362,-3.500066127098725,False,False
HighRELowNG,2035,FRCC,55.0167694063927,55.0167694063927,0.0,28.6,1589.3,122.65480801817034,199.92925602570676,136.81291196297502,-81.79614255658232,-3.1028185348009623,False,False
HighRELowNG,2035,ISONE,37.13178082191781,37.13178082191781,0.0,16.9,337.9,37.326836496762894,199.92925602570676,136.81291196297502,-99.68113114105722,-3.692406901422391,False,False
HighRELowNG,2035,MISO Central,49.93663242009132,49.93663242009132,0.0,22.7,930.0,88.43636047051731,199.92925602570676,136.81291196297502,-86.87627954288371,-3.270288010882513,False,False
HighRELowNG,2035,MISO North,48.851221461187215,48.851221461187215,0.0,16.1,467.3,63.55004780591124,199.92925602570676,136.81291196297502,-87.96169050178781,-3.3060691729084595,False,False
HighRELowNG,2035,MISO South,50.081632420091324,50.081632420091324,0.0,23.7,782.0,84.67068602798349,199.92925602570676,136.81291196297502,-86.7312795428837,-3.2655080070957454,False,False
HighRELowNG,2035,Northern Grid East,41.28414383561644,41.28414383561644,0.0,13.6,842.6,85.56117996408705,199.92925602570676,136.81291196297502,-95.52876812735857,-3.555521998460196,False,False
HighRELowNG,2035,Northern Grid South,47.08018264840182,47.08018264840183,-6.938893903907228e-15,11.3,1364.5,121.2238091845354,199.92925602570676,136.81291196297502,-89.73272931457319,-3.3644524296783125,False,False
HighRELowNG,2035,Northern Grid West,41.187294520547944,41.187294520547944,0.0,6.3,570.7,68.68489526401885,199.92925602570676,136.81291196297502,-95.62561744242709,-3.5587146887551846,False,False
HighRELowNG,2035,NYISO,50.8265296803653,50.8265296803653,0.0,31.2,311.0,34.38375899947606,199.92925602570676,136.81291196297502,-85.98638228260972,-3.240952064165653,False,False
HighRELowNG,2035,PJM East,52.542751141552515,52.542751141552515,0.0,25.7,1007.7,96.08003690066448,199.92925602570676,136.81291196297502,-84.27016082142251,-3.184375891176627,False,False
HighRELowNG,2035,PJM West,49.749851598173514,49.749851598173514,0.0,14.3,652.1,98.44613654861138,199.92925602570676,136.81291196297502,-87.06306036480152,-3.2764453421657067,False,False
HighRELowNG,2035,SERTP,53.52071917808219,53.52071917808219,0.0,27.6,1380.5,117.2750292868505,199.92925602570676,136.81291196297502,-83.29219278489283,-3.1521366434666205,False,False
HighRELowNG,2035,SPP North,31.79769406392694,31.797694063926947,-6.938893903907228e-15,8.2,171.5,25.56065133186443,199.92925602570676,136.81291196297502,-105.01521789904808,-3.8682479697130794,False,False
HighRELowNG,2035,SPP South,30.004657534246576,30.004657534246576,0.0,10.9,210.9,23.173456340477046,199.92925602570676,136.81291196297502,-106.80825442872845,-3.9273563931729902,False,False
HighRELowNG,2035,West Connect North,36.7241095890411,36.7241095890411,0.0,15.3,298.6,34.10486408628768,199.92925602570676,136.81291196297502,-100.08880237393393,-3.7058460051252022,False,False
HighRELowNG,2035,West Connect South,46.99434931506849,46.99434931506849,0.0,11.4,1485.7,123.94930088819581,199.92925602570676,136.81291196297502,-89.81856264790653,-3.36728197214979,False,False
LowNG,2035,CAISO,55.24117579908676,55.24117579908676,0.0,12.6,1658.6,134.28027607633985,199.92925602570676,136.81291196297502,-81.57173616388826,-3.0954208561330114,False,False
LowNG,2035,ERCOT,41.381780821917815,41.38178082191781,6.938893903907228e-15,12.8,1220.0,99.43030442208223,199.92925602570676,136.81291196297502,-95.43113114105721,-3.5523033421550294,False,False
LowNG,2035,FRCC,54.652248858447486,54.65224885844749,-6.938893903907228e-15,28.0,1527.7,119.20854848320364,199.92925602570676,136.81291196297502,-82.16066310452754,-3.114835152728776,False,False
LowNG,2035,ISONE,36.540901826484024,36.540901826484024,0.0,16.7,327.0,35.702744760498234,199.92925602570676,136.81291196297502,-100.27201013649099,-3.71188554856512,False,False
LowNG,2035,MISO Central,48.260262557077624,48.26026255707763,-6.938893903907228e-15,21.2,848.1,81.17871924714544,199.92925602570676,136.81291196297502,-88.5526494058974,-3.325550454284104,False,False
LowNG,2035,MISO North,46.96377853881278,46.96377853881279,-6.938893903907228e-15,13.1,460.5,60.85273969899243,199.92925602570676,136.81291196297502,-89.84913342416223,-3.368289754399906,False,False
LowNG,2035,MISO South,48.638504566210045,48.638504566210045,0.0,22.1,744.3,80.31432166877386,199.92925602570676,136.81291196297502,-88.17440739676498,-3.3130815009326007,False,False
LowNG,2035,Northern Grid East,37.72337899543379,37.72337899543379,0.0,12.4,632.8,69.42736746388957,199.92925602570676,136.81291196297502,-99.08953296754123,-3.6729045461834127,False,False
LowNG,2035,Northern Grid South,44.60243150684932,44.602431506849314,6.938893903907228e-15,11.0,1173.1,103.99171333677462,199.92925602570676,136.81291196297502,-92.21048045612571,-3.4461328423630815,False,False
LowNG,2035,Northern Grid West,37.48184931506849,37.481849315068494,-6.938893903907228e-15,7.2,488.7,58.84506486645343,199.92925602570676,136.81291196297502,-99.33106264790653,-3.680866703333503,False,False
LowNG,2035,NYISO,49.42180365296804,49.42180365296804,-6.938893903907228e-15,29.2,301.5,32.20447017154515,199.92925602570676,136.81291196297502,-87.39110831000698,-3.2872596209265605,False,False
LowNG,2035,PJM East,51.708002283105024,51.70800228310501,1.3877787807814457e-14,25.3,947.7,90.63306438314578,199.92925602570676,136.81291196297502,-85.10490967986999,-3.2118938408620052,False,False
LowNG,2035,PJM West,47.20270547945205,47.20270547945206,-6.938893903907228e-15,12.6,640.4,91.89981403847318,199.92925602570676,136.81291196297502,-89.61020648352297,-3.3604133979791007,False,False
LowNG,2035,SERTP,52.779623287671235,52.779623287671235,0.0,26.7,1278.2,109.52512658314728,199.92925602570676,136.81291196297502,-84.0332886753038,-3.1765672721736773,False,False
LowNG,2035,SPP North,30.188150684931507,30.188150684931507,0.0,6.8,165.1,25.42064928010382,199.92925602570676,136.81291196297502,-106.62476127804351,-3.921307441758368,False,False
LowNG,2035,SPP South,28.59675799086758,28.596757990867584,-3.469446951953614e-15,9.3,199.7,22.873170530747288,199.92925602570676,136.81291196297502,-108.21615397210743,-3.973768566612589,False,False
LowNG,2035,West Connect North,33.51639269406393,33.516392694063924,6.938893903907228e-15,14.4,220.5,25.823132009976938,199.92925602570676,136.81291196297502,-103.29651926891108,-3.811590135503637,False,False
LowNG,2035,West Connect South,44.201815068493154,44.201815068493154,0.0,11.0,1280.9,106.38347128948418,199.92925602570676,136.81291196297502,-92.61109689448188,-3.45933938093125,False,False
LowRE,2035,CAISO,55.41505707762557,55.415057077625576,-6.938893903907228e-15,12.8,1575.8,128.41900896466638,199.92925602570676,136.81291196297502,-81.39785488534946,-3.089688765306366,False,False
LowRE,2035,ERCOT,39.43565068493151,39.4356506849315,6.938893903907228e-15,12.8,1018.3,81.64331928609649,199.92925602570676,136.81291196297502,-97.3772612780435,-3.616458579564265,False,False
LowRE,2035,FRCC,53.76866438356164,53.76866438356164,0.0,28.2,1362.8,105.3135078889609,199.92925602570676,136.81291196297502,-83.04424757941338,-3.143962995045222,False,False
LowRE,2035,ISONE,35.861883561643836,35.861883561643836,0.0,16.5,294.6,32.13482403652755,199.92925602570676,136.81291196297502,-100.95102840133119,-3.734269754614923,False,False
LowRE,2035,MISO Central,45.480114155251144,45.48011415525114,6.938893903907228e-15,20.4,659.1,64.79872724090932,199.92925602570676,136.81291196297502,-91.33279780772388,-3.417199556963483,False,False
LowRE,2035,MISO North,43.89034246575343,43.89034246575343,0.0,11.9,409.9,52.98960348941016,199.92925602570676,136.81291196297502,-92.92256949722159,-3.4696072445213924,False,False
LowRE,2035,MISO South,46.61784246575342,46.61784246575343,-6.938893903907228e-15,21.3,607.6,64.32173012204345,199.92925602570676,136.81291196297502,-90.1950694972216,-3.3796937250151027,False,False
LowRE,2035,Northern Grid East,35.29768264840183,35.297682648401825,6.938893903907228e-15,11.6,468.7,57.4244080077526,199.92925602570676,136.81291196297502,-101.51522931457319,-3.7528689442824743,False,False
LowRE,2035,Northern Grid South,43.31506849315068,43.31506849315068,0.0,10.8,978.8,86.50177186334157,199.92925602570676,136.81291196297502,-93.49784346982435,-3.4885714636073972,False,False
LowRE,2035,Northern Grid West,34.62480593607306,34.62480593607307,-6.938893903907228e-15,7.6,381.9,48.015894485576446,199.92925602570676,136.81291196297502,-102.18810602690196,-3.775050690716682,False,False
LowRE,2035,NYISO,48.93436073059361,48.93436073059361,0.0,28.6,282.6,29.885275801825088,199.92925602570676,136.81291196297502,-87.87855123238141,-3.3033284417181705,False,False
LowRE,2035,PJM East,51.06,51.059999999999995,6.938893903907228e-15,25.0,886.7,84.23447222461185,199.92925602570676,136.81291196297502,-85.75291196297502,-3.233255588221156,False,False
LowRE,2035,PJM West,45.66320776255708,45.66320776255708,0.0,12.2,621.8,85.4116327986758,199.92925602570676,136.81291196297502,-91.14970420041794,-3.4111637767134453,False,False
LowRE,2035,SERTP,51.692408675799086,51.692408675799086,0.0,26.6,1160.3,99.31999748355994,199.92925602570676,136.81291196297502,-85.12050328717594,-3.212407892599741,False,False
LowRE,2035,SPP North,29.976164383561645,29.976164383561645,0.0,6.0,166.9,26.45049555241663,199.92925602570676,136.81291196297502,-106.83674757941338,-3.928295685367273,False,False
LowRE,2035,SPP South,28.268150684931506,28.268150684931506,0.0,8.4,183.0,21.740003670508717,199.92925602570676,136.81291196297502,-108.54476127804352,-3.9846012850038584,False,False
LowRE,2035,West Connect North,31.961426940639267,31.961426940639267,0.0,14.3,169.3,21.40812598079296,199.92925602570676,136.81291196297502,-104.85148502233575,-3.862850426466849,False,False
LowRE,2035,West Connect South,41.01987442922375,41.01987442922374,6.938893903907228e-15,10.7,959.1,80.95849048426658,199.92925602570676,136.81291196297502,-95.79303753375127,-3.5642337830345707,False,False
LowREHighNG,2035,CAISO,60.250068493150685,60.25006849315067,1.3877787807814457e-14,12.7,1474.7,120.2653776988817,199.92925602570676,136.81291196297502,-76.56284346982434,-2.9302999868561557,False,False
LowREHighNG,2035,ERCOT,41.10351598173516,41.10351598173516,0.0,13.0,877.7,70.7632833035154,199.92925602570676,136.81291196297502,-95.70939598123987,-3.561476493808806,False,False
LowREHighNG,2035,FRCC,60.71134703196347,60.71134703196347,0.0,28.9,1379.6,107.41583073813037,199.92925602570676,136.81291196297502,-76.10156493101155,-2.915093689185256,False,False
LowREHighNG,2035,ISONE,42.341255707762556,42.341255707762556,0.0,19.7,292.0,32.0763101430916,199.92925602570676,136.81291196297502,-94.47165625521247,-3.5206737312057363,False,False
LowREHighNG,2035,MISO Central,47.0639497716895,47.0639497716895,0.0,21.3,606.5,55.524927117748355,199.92925602570676,136.81291196297502,-89.74896219128553,-3.3649875552793813,False,False
LowREHighNG,2035,MISO North,44.53658675799087,44.53658675799087,0.0,12.6,386.3,48.54061894604195,199.92925602570676,136.81291196297502,-92.27632520498415,-3.448303450286408,False,False
LowREHighNG,2035,MISO South,49.21638127853881,49.21638127853881,0.0,19.5,531.5,54.85015246966913,199.92925602570676,136.81291196297502,-87.5965306844362,-3.294031481117311,False,False
LowREHighNG,2035,Northern Grid East,38.01216894977169,38.012168949771684,6.938893903907228e-15,11.4,520.9,60.453038306615625,199.92925602570676,136.81291196297502,-98.80074301320333,-3.6633844284226127,False,False
LowREHighNG,2035,Northern Grid South,48.014121004566206,48.01412100456621,-6.938893903907228e-15,9.9,1006.3,88.46140528000453,199.92925602570676,136.81291196297502,-88.79879095840882,-3.3336646443053843,False,False
LowREHighNG,2035,Northern Grid West,38.40914383561644,38.40914383561643,6.938893903907228e-15,7.4,378.8,48.32925359601843,199.92925602570676,136.81291196297502,-98.40376812735857,-3.6502979356116487,False,False
LowREHighNG,2035,NYISO,51.08794520547945,51.08794520547946,-6.938893903907228e-15,27.3,325.5,36.301462175121706,199.92925602570676,136.81291196297502,-85.72496675749557,-3.232334359338303,False,False
LowREHighNG,2035,PJM East,49.44415525114155,49.44415525114155,0.0,27.1,539.4,51.37200695183129,199.92925602570676,136.81291196297502,-87.36875671183347,-3.286522788347872,False,False
LowREHighNG,2035,PJM West,43.18466894977169,43.184668949771684,6.938893903907228e-15,14.7,420.0,54.923024622469214,199.92925602570676,136.81291196297502,-93.62824301320333,-3.4928701554083945,False,False
LowREHighNG,2035,SERTP,53.47598173515982,53.47598173515981,6.938893903907228e-15,25.6,893.8,81.42537904330993,199.92925602570676,136.81291196297502,-83.3369302278152,-3.153611437580961,False,False
LowREHighNG,2035,SPP North,30.93711187214612,30.937111872146115,3.469446951953614e-15,6.4,168.5,26.8225572215867,199.92925602570676,136.81291196297502,-105.8758000908289,-3.896617529268515,False,False
LowREHighNG,2035,SPP South,30.159828767123287,30.159828767123287,0.0,8.7,183.3,22.36278391230794,199.92925602570676,136.81291196297502,-106.65308319585174,-3.92224108916783,False,False
LowREHighNG,2035,West Connect North,35.40864155251142,35.40864155251142,0.0,13.9,216.0,26.2027993899796,199.92925602570676,136.81291196297502,-101.4042704104636,-3.749211123718203,False,False
LowREHighNG,2035,West Connect South,45.0125799086758,45.0125799086758,0.0,10.4,924.4,78.58389642807842,199.92925602570676,136.81291196297502,-91.80033205429922,-3.4326120774398574,False,False
MidCase,2035,CAISO,55.852933789954335,55.85293378995434,-6.938893903907228e-15,12.1,1618.3,131.18645981185796,199.92925602570676,136.81291196297502,-80.95997817302069,-3.0752539215610595,False,False
MidCase,2035,ERCOT,41.91115296803653,41.91115296803653,0.0,12.7,1186.4,97.1544582626783,199.92925602570676,136.81291196297502,-94.90175899493849,-3.53485230172015,False,False
MidCase,2035,FRCC,55.84365296803653,55.84365296803652,6.938893903907228e-15,28.7,1547.9,120.44713182445656,199.92925602570676,136.81291196297502,-80.96925899493849,-3.0755598688983796,False,False
MidCase,2035,ISONE,36.80179223744292,36.801792237442925,-6.938893903907228e-15,16.7,324.8,35.416340039098536,199.92925602570676,136.81291196297502,-100.0111197255321,-3.7032851544112213,False,False
MidCase,2035,MISO Central,48.9786301369863,48.9786301369863,0.0,21.4,858.7,81.2711925431938,199.92925602570676,136.81291196297502,-87.83428182598873,-3.3018690766823435,False,False
MidCase,2035,MISO North,47.53091324200913,47.530913242009134,-6.938893903907228e-15,13.3,456.0,60.979037371127525,199.92925602570676,136.81291196297502,-89.2819987209659,-3.349593850752412,False,False
MidCase,2035,MISO South,49.93254566210046,49.93254566210046,0.0,21.4,753.0,81.25014845875565,199.92925602570676,136.81291196297502,-86.88036630087456,-3.2704227330802507,False,False
MidCase,2035,Northern Grid East,37.84519406392694,37.84519406392695,-6.938893903907228e-15,12.3,610.6,67.9658099126732,199.92925602570676,136.81291196297502,-98.96771789904808,-3.668888846261462,False,False
MidCase,2035,Northern Grid South,45.655719178082194,45.65571917808219,6.938893903907228e-15,10.8,1157.9,102.62003921762144,199.92925602570676,136.81291196297502,-91.15719278489283,-3.411410641969633,False,False
MidCase,2035,Northern Grid West,37.674086757990864,37.67408675799087,-6.938893903907228e-15,7.2,479.7,57.18581576624505,199.92925602570676,136.81291196297502,-99.13882520498416,-3.674529491574001,False,False
MidCase,2035,NYISO,50.40365296803653,50.40365296803653,0.0,30.4,304.6,32.34632131537619,199.92925602570676,136.81291196297502,-86.40925899493848,-3.2548924247606035,False,False
MidCase,2035,PJM East,52.76474885844749,52.76474885844749,0.0,25.6,959.0,91.71039636124146,199.92925602570676,136.81291196297502,-84.04816310452753,-3.177057615815164,False,False
MidCase,2035,PJM West,47.884417808219176,47.884417808219176,0.0,13.1,707.1,93.22630072283629,199.92925602570676,136.81291196297502,-88.92849415475584,-3.3379403806481074,False,False
MidCase,2035,SERTP,54.36528538812786,54.36528538812786,0.0,26.9,1338.4,114.54140113765017,199.92925602570676,136.81291196297502,-82.44762657484716,-3.124295059451482,False,False
MidCase,2035,SPP North,30.30767123287671,30.307671232876714,-3.469446951953614e-15,6.9,159.5,25.484132372831958,199.92925602570676,136.81291196297502,-106.50524073009831,-3.9173673819530257,False,False
MidCase,2035,SPP South,28.979623287671235,28.979623287671235,0.0,9.5,192.7,22.214605249424718,199.92925602570676,136.81291196297502,-107.83328867530379,-3.9611472040709064,False,False
MidCase,2035,West Connect North,33.66002283105023,33.660022831050235,-6.938893903907228e-15,14.6,207.5,24.442149106973293,199.92925602570676,136.81291196297502,-103.1528891319248,-3.80685528999544,False,False
MidCase,2035,West Connect South,44.49980593607306,44.49980593607307,-6.938893903907228e-15,10.5,1221.4,102.20884381759024,199.92925602570676,136.81291196297502,-92.31310602690196,-3.449515950066046,False,False
HighDemand,2040,CAISO,55.18755707762557,55.18755707762557,0.0,9.0,1634.9,132.9791138300925,199.92925602570676,136.81291196297502,-81.62535488534945,-3.097188426420089,False,False
HighDemand,2040,ERCOT,41.651244292237436,41.65124429223744,-6.938893903907228e-15,11.4,1008.2,85.81941757109338,199.92925602570676,136.81291196297502,-95.16166767073759,-3.5434203324410736,False,False
HighDemand,2040,FRCC,54.281894977168946,54.28189497716895,-6.938893903907228e-15,23.6,1358.9,109.93544145836913,199.92925602570676,136.81291196297502,-82.53101698580608,-3.127044069659507,False,False
HighDemand,2040,ISONE,45.62278538812785,45.62278538812786,-6.938893903907228e-15,19.1,421.8,46.774994773673995,199.92925602570676,136.81291196297502,-91.19012657484717,-3.4124963222502847,False,False
HighDemand,2040,MISO Central,46.6459703196347,46.6459703196347,0.0,19.4,539.7,57.688485688410566,199.92925602570676,136.81291196297502,-90.16694164334032,-3.378766475028439,False,False
HighDemand,2040,MISO North,45.082499999999996,45.082499999999996,0.0,13.7,477.8,57.820816083112526,199.92925602570676,136.81291196297502,-91.73041196297503,-3.430307123637782,False,False
HighDemand,2040,MISO South,46.57481735159817,46.57481735159817,0.0,19.9,615.6,61.39836484807122,199.92925602570676,136.81291196297502,-90.23809461137685,-3.3811120712812297,False,False
HighDemand,2040,Northern Grid East,37.47809360730594,37.47809360730594,0.0,10.7,479.7,54.96179530934139,199.92925602570676,136.81291196297502,-99.33481835566909,-3.680990512280586,False,False
